"","...1","ID","Gender","Certificate","Age","Age_squared","Age.cubed","PostScore","PreScore","SS_ACC","FM_ACC","CB_ACC..2.","SE_P","PAV","PAp","MG_P","SE_S","TV","MG_S","FM_EFF_Z","SS_EFF_Z","CB_EFF_Z","Avg_EF","Avg.SALES","Avg_PG","Avg_RTc","Avg_EFF","Avg_ACC","FM_RTc_mean","CB_RTc_mean","FMresid","FM_stdres","FMresid3","CB_stdres","CBresid","SS_stdres","PostScore_stdres","MG_S_stdres","SE_S_stdres","TV_stdres","MG_P_stdres","SE_P_stdres","PAV_stdres","PAp_stdres","PreScore_stdres","SS_stdres2"
"80",80,4268,"Female","IGCSE (British)",13.26,175.8276,2331.473976,12,11,87.04,99.22,68.75,-0.57,0.3,-0.33,-0.7,-0.58,0.45,0.21,0.21,-0.6,-0.57,-0.32,0.03,-0.01,1.25,103.25,0.87,1.3,11.33,0.264853407328153,0.283280744152146,0.264853407328153,-0.486916627253983,0.264853407328153,-0.565178182204178,0.447677374483488,0.342661998070783,-0.837486844947857,0.650101227910775,-1.23348521525639,-0.960862122841622,0.272453648231777,-0.549475026518635,0.666792270859894,-0.558630358959219
"81",81,4278,"Male","American Diploma",13.59,184.6881,2509.911279,13,10,94.44,97.66,60,-0.65,-0.93,-0.88,-1.05,-1.35,-1,-1.21,2.13,-0.37,0.43,0.73,-1.18,-0.91,1.19,95.21,0.94,0.82,7.21,2.03856605557065,2.1821984450777,2.03856605557065,0.488936966371219,2.03856605557065,-0.376717059469858,0.60942198142392,-1.47191067917593,-1.96069681472599,-1.19825111958138,-1.75961165467407,-1.05612651400468,-1.33254273186252,-1.21460266234024,0.266791930342936,-0.371437536533539
"82",82,4286,"Female","IGCSE (British)",12.43,154.5049,1920.495907,12,12,93.52,100,53.57,-0.9,-1.64,-1.46,-0.59,-0.75,-0.95,-0.9,-1.33,-0.27,0.61,-0.33,-0.86,-1.55,1.12,102.13,0.94,2.35,6.15,-0.881248141659031,-0.945347407218562,-0.881248141659031,0.896266953147949,-0.881248141659031,-0.132209971349938,0.735107454182364,-1.05113131807466,-1.09446399605904,-1.13640061254456,-1.17280085239884,-1.53532668034366,-2.4970852321812,-2.22664380654175,1.26095984967516,-0.126278933872806
"83",83,4880,"Male","IGCSE (British)",15.53,241.1809,3745.539377,16,11,95.37,98.44,68.75,0.7,-1.34,-0.88,-0.33,0.13,-0.17,0.55,0.46,0.25,1.16,0.62,0.17,-1.11,0.9,106.71,0.95,1.2,6.9,0.348143424858214,0.380739848767045,0.348143424858214,0.84549477012187,0.348143424858214,-0.0001746814089672,0.772509089027898,0.723731538211945,0.219213980064812,-0.142123198775729,-0.309510779503431,1.17073526392175,-1.56199594179785,-0.826397353694965,-0.205010559401378,-0.024491753311521
"84",84,4248,"Female","IGCSE (British)",13.63,185.7769,2532.139147,11.5,9,96.7,98.44,75,0.45,-0.31,-0.2,0.5,0.74,1.59,1.38,0.7,-0.53,-0.1,0.02,1.24,-0.26,1.33,312.89,0.97,1.13,10.54,0.592171090726975,0.63398228265464,0.592171090726975,-0.070050962000158,0.592171090726975,-0.54145136027951,0.182389433330387,1.82184384951394,1.09539597532497,2.10285924541554,0.782958423029779,0.627193916070778,-0.487963730982696,-0.301295100188174,-0.0219162548043952,-0.536549166702541
"85",85,4335,"Female","IGCSE (British)",13.31,177.1561,2357.947691,4.5,11,85.19,91.41,78.13,-0.6,0.77,0.52,-0.47,-0.22,-0.49,-0.65,1.22,1.35,-0.47,0.7,-0.45,0.64,0.56,199.29,0.85,0.92,12.44,1.25166062689229,1.33884142269017,1.25166062689229,-0.392502174217095,1.25166062689229,1.37553173333491,-1.63604244269229,-0.7527004745078,-0.31066474381735,-0.548157690344416,-0.84989186307111,-1.00258508687337,0.916146807742601,0.592301275718195,0.647588678036593,1.38358446036916
"86",86,4341,"Male","National",13.57,184.1449,2498.846293,14,12,88.89,90.63,65.63,0.4,0.84,-0.19,-0.02,0.82,0.31,0.07,1.48,1.76,0.98,1.4,0.4,0.32,0.52,209.79,0.89,0.87,6.87,1.39689157163515,1.49521163776212,1.39689157163515,1.06477756155565,1.39689157163515,1.75221619058475,0.891813111764221,0.15686618002935,1.21190318167141,0.471432201977534,-0.0766065970556612,0.545952525077758,1.05546285995259,-0.3001511960621,0.821200927756473,1.75934851602673
"87",87,4430,"Female","IGCSE (British)",14.37,206.4969,2967.360453,14,12,93.52,98.44,65.63,1.04,-0.28,-0.61,0.63,0.24,-0.16,-0.23,1.92,0.04,1.38,1.11,-0.05,-0.44,0.97,90.5,0.94,0.86,6.27,1.59482933361316,1.71016887677889,1.59482933361316,1.32043547671021,1.59482933361316,-0.0649407644773086,0.616864067191461,-0.244775116757583,0.370309460641422,-0.128098583909614,1.10129830647229,1.59009642811709,-0.320174603903934,-0.697728053467065,0.515013350459051,-0.0669981119331876
"88",88,4447,"Female","American Diploma",15.16,229.8256,3484.156096,12,12,89.81,94.53,81.25,0.25,0.7,0.08,0.68,0.63,0.61,0.67,0.97,1.03,0.33,0.78,0.64,0.39,0.65,171.38,0.9,1.01,10.05,0.693015982887432,0.74515367197724,0.693015982887432,0.0587963234118575,0.693015982887432,0.82825631635022,-0.207857780417947,0.884613809324694,0.950087606105734,0.856727962060623,1.29886469003094,0.44778960804218,1.14531521969789,0.383396315636584,0.212442569705122,0.813432709273038
"89",89,4537,"Male","IGCSE (British)",12.9,166.41,2146.689,7,10,76.85,98.44,68.97,-0.32,-0.47,0.05,-0.18,-0.32,0,-0.49,0.61,1.79,1.61,1.34,-0.27,-0.21,0.45,263,0.77,1.15,6.28,0.837302442378942,0.895824583331921,0.837302442378942,1.8495723011028,0.837302442378942,1.8672218864944,-0.806444485249384,-0.539353337231884,-0.460257155732854,0.076665890924744,-0.433297510739587,-0.608539859123899,-0.830604167940194,-0.116654930056711,0.531739318178215,1.87628328156321
"90",90,4540,"Male","IGCSE (British)",12.61,159.0121,2005.142581,14,12,93.52,91.41,59.38,0.83,-1.57,-1.44,0.1,0.79,-1.72,-0.12,0.48,1.48,-0.01,0.65,-0.35,-1.51,0.59,164.36,0.94,1.11,8.1,0.846227030565327,0.906606851788711,0.846227030565327,0.217422279675391,0.846227030565327,1.59500944576775,1.22436879061747,-0.061225203011485,1.16253884827276,-2.11864548290279,-0.0156344927330505,1.12646263539775,-2.36974214497528,-2.16204116160403,1.19106109354898,1.60319475937596
"91",91,4767,"Male","IB",13.22,174.7684,2310.438248,14,12,89.81,71.88,63.33,-1.01,-0.46,-0.98,-1.3,-0.43,-0.65,-0.71,0.67,-0.29,1,0.46,-0.6,-0.72,1.09,144.41,0.9,0.83,6.6,0.743601652742795,0.795306799433669,0.743601652742795,1.15365468969413,0.743601652742795,-0.250663270251352,1.01258676509029,-0.826884055010308,-0.618467335333245,-0.752134161169697,-2.22139884326511,-1.6363033512397,-0.761465622012749,-1.42303625288998,0.955582416768102,-0.24374246510425
"92",92,4789,"Male","IB",14.79,218.7441,3235.225239,16,12,94.44,95.31,58.06,0.33,0.35,0.34,0.72,-0.08,-0.08,0.53,2.44,-0.09,1.67,1.34,0.12,0.34,1.04,99.9,0.94,0.76,5.23,2.0949031428687,2.24561006453689,2.0949031428687,1.53598239062077,2.0949031428687,-0.247753870746948,1.02505973241517,0.713696488664516,-0.0950386863737106,-0.0262438886341382,1.30992398883883,0.53940113842173,0.60529954107769,0.654463958388852,0.354298951327302,-0.256515589217903
"93",93,4813,"Male","IB",14.35,205.9225,2954.987875,13,11,97.22,97.66,75,0.19,0.05,0.23,-0.36,-0.12,-0.46,-0.24,0.16,-0.56,0.36,-0.01,-0.27,0.14,1.36,80.16,0.97,1.29,9.2,-0.162019066896615,-0.173738115444851,-0.162019066896615,0.262844586509661,-0.162019066896615,-0.662048735156826,0.347943317248345,-0.25700204380896,-0.156758109251584,-0.51084527987425,-0.523609822270877,0.288814641195879,0.122713981639331,0.417582977558212,0.249010371015061,-0.664294611574059
"94",94,4836,"Male","IB",13.48,181.7104,2449.456192,16,12,91.67,96.09,59.38,0.28,-0.32,-0.14,0.11,0.97,-0.41,-0.01,1.71,0.46,0.47,0.88,0.18,-0.23,0.8,119.28,0.92,0.88,7.05,1.66533426353509,1.78204061017998,1.66533426353509,0.552078046652737,1.66533426353509,0.465643798406514,1.47383792353606,0.0573208126837697,1.43055456016472,-0.44621583170272,0.12347368885361,0.355371612572108,-0.52734071771076,-0.251850626848412,0.855718365729172,0.47221409803122
"95",95,4838,"Male","IB",13.21,174.5041,2305.199161,10,9,83.33,87.5,74.19,-1.04,-0.24,-0.2,-0.85,-0.96,-1.55,-1.47,1.5,1.02,-0.08,0.81,-1.33,-0.22,0.6,187.29,0.83,0.83,10.35,1.57831302146867,1.6880461876475,1.57831302146867,0.0322759135056891,1.57831302146867,1.05865201324207,-0.0861826097662922,-1.79363191737139,-1.3936154450238,-1.89947142060256,-1.48616250026789,-1.68296282980092,-0.46589674370685,-0.386561624812706,0.139153089142581,1.06672685728578
"96",96,4910,"Female","IGCSE (British)",14.21,201.9241,2869.341461,11,10,91.67,97.66,68.75,-0.95,-0.85,-1.08,-0.32,-0.15,0.17,-0.1,0.91,1.08,-0.1,0.63,-0.03,-0.97,0.65,135.36,0.92,1.06,9.65,0.614963109831766,0.659427457187539,0.614963109831766,-0.186943232543885,0.614963109831766,0.994075119120964,-0.155293613908127,-0.0752406431725792,-0.201653805590659,0.29291898271019,-0.477682255395657,-1.4650283305419,-1.11832578293432,-1.35602181738652,0.0290841852512958,0.994858348165307
"97",97,4431,"Female","IGCSE (British)",14.37,206.4969,2967.360453,12.5,11,89.81,96.09,62.5,-0.87,-1.64,-1.47,-0.84,-0.89,0.07,-0.65,0.84,0.3,1.54,0.89,-0.49,-1.55,0.83,121.18,0.9,1.06,5.78,0.514829333613161,0.552062270640074,0.514829333613161,1.48698209618855,0.514829333613161,0.194905329033475,0.203163673732182,-0.779634151654075,-1.28365010764911,0.165367944868442,-1.307291750163,-1.33027462148895,-2.15966703094075,-1.84377453858504,0.241346581134485,0.193047354213529
"98",98,4922,"Female","IGCSE (British)",15.3,234.09,3581.577,12.5,11,98.15,99.22,8.33,0.26,0.62,0.34,0.31,-0.18,0.12,0.1,-0.04,-1.02,-2.91,-1.33,0.01,0.48,1.91,48.16,0.98,1.4,10.62,-0.266779758400824,-0.287972441713293,-0.266779758400824,-3.3596201131855,-0.266779758400824,-1.24553557371648,-0.118051683069718,0.153089997676678,-0.238364767723995,0.229659516505161,0.711090354976333,0.474907340324806,1.06183579731101,0.760077778328058,-0.116086861094657,-1.26591059859876
"99",99,4267,"Female","IGCSE (British)",12.75,162.5625,2072.671875,11,8,84.26,94.53,60.71,0.39,0.36,1.01,-0.27,-0.11,0.92,0.58,-0.73,0.5,0.09,-0.05,0.47,0.69,0.72,187.5,0.84,1.7,8.03,-0.430275338788472,-0.460617458231969,-0.430275338788472,0.295735148410454,-0.430275338788472,0.597435080171638,0.348191052850641,0.826766365406096,-0.154183187665946,1.25061822725587,-0.602099437392728,0.464628490127891,0.265826388523676,1.13214427019331,0.0421788972514769,0.60516610990066
"100",100,4301,"Female","IGCSE (British)",12.36,152.7696,1888.232256,7,9,94.44,100,62.5,1.01,0.64,0.39,0.51,0.26,0.7,0.86,0.13,0.47,-0.28,0.11,0.61,0.51,0.82,120.95,0.94,1.34,9.3,0.609579646480346,0.654296521816132,0.609579646480346,-0.0185648691399768,0.609579646480346,0.617036547240334,-0.621297854381377,1.1945177811793,0.384934609177317,0.971338267528754,0.621653248251539,1.38269670845674,0.577969376956175,0.227031284629481,0.466145918774058,0.623176049688075
"101",101,4350,"Male","IB",13.89,192.9321,2679.826869,16,11,77.78,92.19,62.5,-0.76,0.45,0.1,-0.51,0.19,-0.91,-0.63,0.57,1.16,-0.47,0.42,-0.45,0.27,0.54,208.71,0.78,1.09,9.93,0.365243893067095,0.39138829092527,0.365243893067095,-0.506606275923451,0.365243893067095,1.11343489639691,1.33280959016617,-0.741632856468777,0.293244011457697,-1.08386537544599,-0.833613527045048,-1.20000013019413,0.583815793601788,0.150822867021211,0.425209055006409,1.11765708038243
"102",102,4356,"Male","IGCSE (British)",14.53,211.1209,3067.586677,10,11,98.15,99.22,62.5,-0.33,0.9,0.7,0.26,-0.27,-0.04,0.12,-0.43,-1.42,-1.21,-1.02,-0.06,0.8,2.84,44.29,0.98,1.59,13.55,-0.773569883193368,-0.829379784744699,-0.773569883193368,-1.4097111345317,-0.773569883193368,-1.54481817249545,-0.541775024824077,0.197079607065777,-0.375138872936511,0.0249562336942969,0.517891190049262,-0.491851679221435,1.30408786921353,1.08099154295901,0.18001566504057,-1.55033700607417
"103",103,4362,"Male","IGCSE (British)",15.53,241.1809,3745.539377,12,10,92.59,98.44,78.13,-0.59,-0.12,-0.42,-0.4,-0.58,0.08,0.1,1.34,0.89,0.6,0.94,-0.13,-0.27,0.7,164.03,0.93,0.97,8.98,1.22814342485821,1.3431336295817,1.22814342485821,0.259011406604994,1.22814342485821,0.642878285629142,-0.336611058626342,0.147593581527221,-0.825575334765336,0.178573637863025,-0.424820925681754,-0.812244607599171,0.0969905691694541,-0.210106755704015,-0.480145656321946,0.619540686530344
"104",104,4432,"Female","IGCSE (British)",13.33,177.6889,2368.593037,13,10,97.22,98.44,37.5,-0.98,-0.28,-0.32,-0.53,-0.97,-1.11,-1.2,-1.63,-1.38,-2.52,-1.84,-1.1,-0.3,2.68,44.12,0.97,2.74,22.56,-1.60753290145108,-1.71956131875976,-1.60753290145108,-2.52827426011551,-1.60753290145108,-1.35265259238,0.699056822293411,-1.45289458699359,-1.40717544692216,-1.33845263861115,-0.945268952029944,-1.58138284063416,-0.499198865244715,-0.521928959156733,0.36651532378676,-1.34698825965709
"105",105,4451,"Female","American Diploma",15.6,243.36,3796.416,12,10,92.71,98.44,65.63,1.18,-0.09,-0.44,1,0.31,1.49,1.19,0.41,0.6,-0.75,0.09,1,-0.26,0.77,144.15,0.93,1.21,11.59,0.341614262066262,0.375985652323033,0.341614262066262,-1.17137116914989,0.341614262066262,0.342851917070616,-0.361052312891965,1.54211078122802,0.48484739995899,1.98820407161013,1.89220554649497,1.91520293880708,0.150003641220451,-0.222716027889633,-0.5073967415118,0.317313684780478
"106",106,4770,"Female","IB",15.5,240.25,3723.875,9,8,80.49,95.31,58.62,0.33,-0.57,-0.16,0.43,-0.72,-0.27,0.21,-0.79,0.22,0.95,0.13,-0.26,-0.37,0.77,214.76,0.8,1.75,6.18,-0.919241794508772,-1.00297158241927,-0.919241794508772,0.632194233028094,-0.919241794508772,-0.0265396516867689,-1.15782231087446,0.289116070249388,-1.03161555935614,-0.27033587491561,0.937985539216265,0.599405825079845,-0.520035275057342,0.132081172343463,-1.01863937494239,-0.0501489709337315
"107",107,4786,"Male","IB",15.48,239.6304,3709.478592,14.5,11,97.22,100,68.75,-0.65,0.08,0.43,-0.09,-0.27,-0.12,0.1,0.02,-0.14,0.57,0.15,-0.1,0.26,1.09,88.06,0.97,1.38,7.96,-0.120423230269988,-0.131204064807625,-0.120423230269988,0.238792288869716,-0.120423230269988,-0.385621764965924,0.373805065580377,0.148787527834475,-0.36965854648865,-0.0779365942130892,0.0787145590679143,-0.908265826752576,0.360161554113265,0.91818594742615,-0.18565499549318,-0.409260287533362
"108",108,4219,"Male","IB",13.12,172.1344,2258.403328,8,8,86.11,97.66,68.75,1.24,1.72,1.77,1.1,0.95,0.67,0.9,-1.12,-1.93,1.2,-0.62,0.84,1.75,6.72,113.51,0.86,2.07,6.84,-0.998913655250997,-1.06834611127764,-0.998913655250997,1.38091425501807,-0.998913655250997,-1.87596841981019,-0.606353617416429,1.22420066144445,1.3990321534681,0.930764830083979,1.69358449010001,1.79295917389259,2.1675262679933,2.21836579234088,-0.0997678712559266,-1.87027377016407
"109",109,4242,"Male","IGCSE (British)",12.45,155.0025,1929.781125,5,10,93.46,96.88,42.11,-0.61,0.82,0.19,-0.68,-2.99,-3.47,-3.56,-0.85,-0.16,-1.9,-0.97,-3.34,0.5,1.06,115.61,0.93,1.82,13.73,-0.410201422418814,-0.43996872750587,-0.410201422418814,-1.72270640092722,-0.410201422418814,-0.0246657615022992,-1.20427571975907,-4.44218671944886,-4.37597292682586,-4.35473316504201,-1.31749124030083,-1.08976093633337,0.837013345415627,-0.0215282905499784,0.705332163223259,-0.018545105300749
"110",110,4260,"Male","IGCSE (British)",15.33,235.0089,3602.686437,11.5,10,90.63,97.66,63.33,0.28,-0.31,-0.46,0.06,0.9,0.7,0.67,0.23,0.43,2.31,0.99,0.76,-0.38,0.8,132.35,0.91,1.27,5.04,0.0158688390433599,0.017149388007152,0.0158688390433599,2.0917099447801,0.0158688390433599,0.205580617255286,-0.405396525845959,0.881238407097726,1.34909837351391,0.97277675675501,0.304159420549168,0.508143589217354,-0.195840804182649,-0.304147349115136,-0.402462471469175,0.186331867821819
"111",111,4360,"Male","American Diploma",15.03,225.9009,3395.290527,7,8,90.74,97.66,54.84,-0.34,0.62,-0.01,-0.9,-0.79,-1.56,-1.3,-0.4,-0.06,-0.22,-0.23,-1.22,0.3,0.98,189.54,0.91,1.54,8.01,-0.711146863606893,-0.763169846650092,-0.711146863606893,-0.486830318127692,-0.711146863606893,-0.24806037829736,-1.5452117158888,-1.62775032299781,-1.13513280897665,-1.91947902345423,-1.3156776538746,-0.467448919222316,1.01358532007961,0.236445052690644,-0.83507003526011,-0.261370884405371
"112",112,4502,"Female","IGCSE (British)",13.37,178.7569,2389.979753,9.5,8,19.44,91.41,40,-0.56,0.59,0.22,-0.38,-0.1,-0.3,-0.6,-0.26,-0.42,-0.74,-0.48,-0.33,0.41,0.25,1198.79,0.19,1.38,7.05,-0.255762732380868,-0.273608803086144,-0.255762732380868,-0.684840759262935,-0.255762732380868,-0.399165360880527,-0.279055894316849,-0.690540659178214,-0.134737979396188,-0.30597971101641,-0.694077823146643,-0.936574936491094,0.683240894253306,0.205072595833024,-0.195605638221319,-0.392835559002439
"113",113,4717,"Female","American Diploma",13.72,188.2384,2582.630848,12,9,96.3,96.09,47.37,0.55,-1.58,-1.41,0.77,0.2,0.32,0.61,-0.21,-0.78,-0.37,-0.45,0.37,-1.5,1.56,67.72,0.96,1.43,7.26,-0.353376588221457,-0.378449368065199,-0.353376588221457,-0.36861637960894,-0.353376588221457,-0.802308721584375,0.289144092038427,0.840130289600372,0.306545738919718,0.484132930596772,1.23761445178988,0.787260094672766,-2.18843489300266,-1.89383217160382,-0.056427331168543,-0.798218032850422
"114",114,4839,"Female","IB",13.83,191.2689,2645.248887,7.5,8,84.26,96.09,78.13,-1.12,0.53,0.12,-1.39,-0.98,-0.76,-0.95,0.99,0.89,0.08,0.65,-0.9,0.33,0.63,182.53,0.84,1.02,10.38,0.805976555741315,0.863497824209188,0.805976555741315,0.0774098773208421,0.805976555741315,0.851286589656228,-0.988641941035508,-1.14722692948211,-1.41808370841843,-0.892567704393238,-2.28251753122089,-1.75470561344723,0.681535263672063,0.1652687870071,-0.372017719623688,0.855825958550655
"115",115,4229,"Female","IB",12.45,155.0025,1929.781125,9,8,94.44,90.63,47.83,1.24,1.72,1.77,1.1,0.78,0.61,0.7,-2.03,-1.24,-0.37,-1.21,0.7,1.75,2.23,113.95,0.94,3.34,7.35,-1.59020142241881,-1.70559841595354,-1.59020142241881,-0.12851560085278,-1.59020142241881,-1.10504541751097,-0.100033204395675,0.987933480005891,1.1473138579043,0.856022390401698,1.6017860897685,1.74154105055551,2.05547370104153,2.08598667518414,0.157481919711081,-1.09981154176137
"116",116,4304,"Male","IGCSE (British)",12.64,159.7696,2019.487744,10,8,73.15,97.66,53.33,-0.35,0.61,0.59,0.1,0.57,0.13,-0.03,-1.83,0.02,-0.32,-0.71,0.22,0.6,0.76,240.26,0.73,3.11,8.04,-1.47788944042324,-1.58304700296469,-1.47788944042324,-0.110896461240576,-1.47788944042324,0.13152358009536,0.110365280770105,0.0526867767977823,0.840548605084164,0.242754769345276,-0.0113955513845376,-0.675966396551863,0.585161905619046,0.550286897788432,0.084428326263883,0.138554993087293
"117",117,4309,"Male","IGCSE (British)",13.33,177.6889,2368.593037,15,9,87.96,97.66,58.06,1.18,-0.12,-0.24,1.01,1.06,1.67,1.54,0.64,0.66,0.45,0.58,1.42,-0.18,0.71,148.77,0.88,1.13,6.94,0.662467098548916,0.708634203746044,0.662467098548916,0.560418117700435,0.662467098548916,0.684106808512318,1.25010730674187,2.03294443083462,1.56113418446514,2.20512745218192,1.57549972222249,1.71794245239095,-0.28300379016906,-0.415426291198139,0.0931214470863665,0.691501215703912
"118",118,4313,"Female","IGCSE (British)",12.49,156.0001,1948.441249,12,10,80.77,96.09,75,-0.79,-0.45,-0.24,-0.86,-1.17,-0.53,-1.07,-1.64,-0.1,0.3,-0.48,-0.92,-0.34,0.89,159.53,0.81,2.69,9.36,-1.21828529873882,-1.30629396323294,-1.21828529873882,0.562290153503625,-1.21828529873882,0.0303424925444747,0.71423706824916,-1.26904997929004,-1.70901101433081,-0.599855175593419,-1.60681422370428,-1.36179000047232,-0.875332394639877,-0.586878075854239,0.689864487482198,0.0367012522274026
"119",119,4348,"Female","IGCSE (British)",15.13,228.9169,3463.512697,8,8,92.59,88.28,58.06,0.58,0.05,0.37,0.82,0.29,-0.31,0.18,-0.56,-0.57,0.94,-0.06,0.05,0.21,1.31,112.58,0.93,1.48,6.13,-0.845905386505817,-0.909030186952293,-0.845905386505817,0.702452418191068,-0.845905386505817,-0.77195926215424,-1.30395691500476,0.259343942879491,0.450566746373448,-0.320781019556036,1.52448822735147,0.951354208248247,0.258134272546362,0.7648424154303,-0.873991284586735,-0.787908080418641
"120",120,4376,"Male","IGCSE (British)",13.47,181.4409,2444.008923,11,10,83.33,96.09,43.75,1.22,0.86,0.47,1.04,0.5,0.64,0.65,-0.29,-0.37,-1.68,-0.78,0.6,0.67,1.05,126.45,0.83,1.46,12.26,-0.330301887541176,-0.353439094361708,-0.330301887541176,-1.68168601985912,-0.330301887541176,-0.361726177982473,0.0997618842291327,0.897161010869841,0.743289454376444,0.89209187852856,1.64423442331912,1.790273367806,1.06525545816522,0.558143676946642,0.312807366551309,-0.355793403644531
"121",121,4449,"Female","American Diploma",14.94,223.2036,3334.661784,15,8,86.11,94.53,62.5,0.96,0.06,0.37,0.46,0.1,0.26,-0.67,1.61,1.72,-0.66,0.89,-0.1,0.22,0.51,211.65,0.86,0.88,10.66,1.28185169639129,1.37466433378658,1.28185169639129,-0.92606017755173,1.28185169639129,1.54595049130792,0.697513077969956,-0.820882585023786,0.170039319147107,0.408390287779222,0.905108689447635,1.51721837095019,0.238582837624927,0.725471026430381,-0.800097291926318,1.5361250526869
"122",122,4456,"Female","American Diploma",14.58,212.5764,3099.363912,11,8,80.56,99.22,75,-0.15,-0.2,-0.06,-0.17,-0.08,-0.1,0.05,-0.55,-0.27,-0.28,-0.37,-0.04,-0.13,0.96,167.7,0.81,1.66,11.18,-0.896708009152167,-0.961337493770066,-0.896708009152167,-0.451800253818709,-0.896708009152167,-0.401281650243258,-0.283144395606556,0.106675868247289,-0.096547595709436,-0.0516666283934226,-0.179959881812237,-0.212474579886318,-0.175831032031554,0.0779000965614352,-0.660681063572419,-0.406664567037475
"123",123,4459,"Female","American Diploma",15.06,226.8036,3415.662216,16,10,98.15,98.44,68.75,0.85,-0.42,-0.96,0.04,0.94,-0.5,-0.13,0,-0.64,-1.26,-0.63,0.1,-0.69,1.45,69.36,0.98,1.37,15.27,-0.304289677395417,-0.326659203976333,-0.304289677395417,-1.5791671174608,-0.304289677395417,-0.833047655009213,0.932945011214731,-0.13483390972197,1.40378315395731,-0.563705238042109,0.232630628099738,1.35923041821766,-0.391459164459649,-1.02673797634205,-0.297959947617135,-0.847572182842015
"124",124,4465,"Male","IGCSE (British)",13.11,171.8721,2253.243231,7,8,86.11,94.53,48.39,0.07,0.81,0.11,-0.1,-0.5,-0.69,-0.39,0.99,0.35,-0.45,0.3,-0.53,0.46,0.78,188.26,0.86,1.01,7.63,1.11587435097851,1.19344105423902,1.11587435097851,-0.333568170302873,1.11587435097851,0.402191129071182,-0.87850900446179,-0.417080580634347,-0.721764331976642,-0.803192735578122,-0.272519280842826,0.00460026312834665,0.935921729425548,0.00589630621146404,-0.0959337413286317,0.409886435810319
"125",125,4536,"Male","IGCSE (British)",13.2,174.24,2299.968,7,9,63.64,89.06,59.26,-0.48,-1.62,-1.46,-0.5,-0.62,-1.01,-0.9,-0.31,-1.11,0.41,-0.34,-0.84,-1.54,1.34,118.6,0.64,1.37,7.16,-0.226966520456143,-0.242744994054535,-0.226966520456143,0.543840778924824,-0.226966520456143,-1.06696971268601,-0.909417358427836,-1.06815841717921,-0.896489120204658,-1.21108130113965,-0.914616621540473,-0.82830599230567,-2.33254389741511,-2.06622292650415,0.142989839670565,-1.06070883972815
"126",126,4585,"Male","IGCSE (British)",12.15,147.6225,1793.613375,7.5,10,94.44,96.88,63.33,0.83,-0.58,-0.41,0.89,1.12,1.21,1.33,1.35,0.23,1.55,1.04,1.22,-0.49,0.9,109.55,0.94,0.95,5.84,1.91638380405546,2.06095347184704,1.91638380405546,1.92768583193955,1.91638380405546,0.403538793511164,-0.411071300888833,1.8006484560976,1.64522734672926,1.62446971843918,1.21649415342495,1.09102837176105,-1.11159177859593,-0.883928891415294,0.82162111836212,0.408022008893261
"127",127,4730,"Female","American Diploma",14,196,2744,15,10,86.11,94.53,56.25,1.04,0.09,-0.02,0.65,0.21,-0.37,0.16,1.69,1.39,-0.65,0.81,0,0.04,0.56,181.26,0.86,0.86,9.58,1.45014744656496,1.55444210165474,1.45014744656496,-0.716085849147169,1.45014744656496,1.32952924140894,1.01949675945355,0.260823737866514,0.323364422963663,-0.395582500575315,1.08099616506087,1.55884402847749,0.116318097260782,0.0133717886416757,0.109619640660183,1.3328725177126
"128",128,4740,"Male","National",11.2,125.44,1404.928,14,10,80.56,91.41,58.06,-0.44,1.19,0.81,0.48,-0.81,-0.78,-0.82,-0.27,1.09,0.55,0.46,-0.8,1,0.57,206.7,0.81,1.39,6.76,0.511064206926445,0.558501126018623,0.511064206926445,1.050615490386,0.511064206926445,1.39229593679393,1.72418881437231,-0.925306570175402,-1.2001892385937,-0.925314939624924,0.411240394176231,-0.9379850226761,1.1300827679746,0.555402351102897,1.19417796709466,1.38403967102554
"129",129,4784,"Male","IB",15.02,225.6004,3388.518008,13.5,10,89.81,96.88,68.75,-0.68,-0.38,-0.74,-0.53,-1.28,-1.1,-1.34,0.94,2.71,-0.52,1.04,-1.24,-0.56,0.43,253.24,0.9,1.05,11.15,0.626701323870778,0.672480023660253,0.626701323870778,-0.79773461120236,0.626701323870778,2.52833374632336,0.255405053096537,-1.67848698810537,-1.85411021619756,-1.33101344226863,-0.709303403259404,-0.989368181166989,-0.344068898451776,-0.740787080190847,-0.282509999142047,2.51801333872429
"130",130,4807,"Male","IB",15.06,226.8036,3415.662216,8,10,85.19,94.53,65.52,0.11,0.72,0.91,0.02,-0.55,0.2,-0.33,1.17,3.19,1.51,1.96,-0.23,0.82,0.37,280.64,0.85,0.97,6.1,0.865710322604583,0.92935208080869,0.865710322604583,1.31255463086407,0.865710322604583,3.0047964814702,-1.27928549503159,-0.390201487202192,-0.782862587953434,0.33181312169303,0.199774130658317,0.224788927214181,1.15454145000156,1.47182962264758,-0.297959947617135,2.99423536347267
