"","ID","PostScore","PreScore","Gain","SelfEfficacy_S","TaskValue","MasteryGoals_S","X","Gender","SelfEfficacy_P","PerfAvGoals","PerfAppGoals","MasteryGoals_P"
"143","4513",1,3.5,-2.5,-0.0691631627708047,0.510701303456218,0.734511764966963,193,"Female",0.228053796382336,-0.425512418087283,-0.685362379481805,0.642671296666901
"144","4514",8,7,1,0.155445514688856,-0.233271610136469,-0.127430255807811,199,"Female",0.544598823040887,1.61819659087843,2.1990980367819,0.736304854017273
"145","4515",6.5,4.5,2,-0.664117935277659,0.417095306127436,0.128248357384113,201,"Female",-0.0942229700858512,-0.237113544000685,-1.26617401588381,0.562667822658539
"146","4517",13.5,14.5,-1,-0.252707785509298,0.867828188040969,0.437744033992706,200,"Female",-0.348825610895271,1.0574150120363,0.533727740372171,-0.363547556429181
"147","4518",7.5,7.5,0,-0.762250935244824,-1.30731020136353,-1.23557690677681,181,"Female",-0.196895581817211,-1.34362189428635,-1.49502891677941,-1.28572476305198
"148","4524",10,9,1,-0.289245578909503,-0.112693579964567,-0.380263178087084,184,"Female",0.171395969051041,-1.28717121252377,-1.47050297971373,0.0294084438105862
"149","4531",7,6,1,0.779383022278552,0.370980620052132,0.891467577863282,253,"Male",0.802520072842714,0.134431031690877,-0.355168001450846,0.436428160821499
"150","4533",12,7,5,0.584981683725451,1.11644239935323,1.10836283409661,255,"Male",0.207394682920427,-1.84313555345111,-1.44887086331242,0.502984788084756
"151","4535",5,8,-3,-0.153885557203794,0.0392701270899925,0.206575307622641,239,"Female",-0.134179382359749,-0.603945486780495,-0.0290200983123932,0.56822396822652
"152","4536",7,9,-2,-0.631070030695659,-1.03744204236813,-0.94251847392619,233,"Male",-0.381105456487853,-1.88627854632035,-1.58224496801397,-0.408568247766713
"153","4537",8,11,-3,-0.308567952557091,0.0134009782075914,-0.493966043390294,229,"Male",-0.289955313724216,-0.763001113890799,-0.163942874150414,-0.143105717060915
"154","4540",12,11,1,0.821302938171762,-1.79299799837826,-0.0815824729126847,241,"Male",0.736366209870582,-1.85902785940124,-1.5801390344094,0.158762420579441
"155","4543",8,9,-1,1.41597459058138,1.38980308079858,1.50784150412311,246,"Male",0.863850341776326,0.856629440438306,1.80542764424049,0.807743075091852
"156","4545",8,5,3,0.156515392602564,0.537643588578022,0.251010976276798,254,"Male",0.82588690436844,-0.472712799553156,-0.112245592670809,0.621663438615404
"157","4546",9,14,-5,-0.32552918462881,0.189119251077483,-0.135523639683596,237,"Male",0.106529052668007,-0.432888541892917,-1.08070695743764,-0.0245323189454868
"158","4549",9,6,3,-0.344776272326645,-0.892048030506249,-0.819635961128714,244,"Female",0.0617583167127377,-0.0426580894488631,0.49779562914688,-0.0849946396146364
"159","4550",6,9,-3,-0.579410536036127,-0.337945224272438,-0.206860478204428,231,"Female",0.502667249097475,0.647201024821941,-0.304972726005305,0.567287330778291
"160","4558",7,7,0,-0.161647266303974,-0.550973260652015,-0.656028908654819,230,"Male",0.310336408213224,-0.604706056836203,-0.254691276381517,0.179861515206154
"161","4559",13,5,8,0.726077817015198,0.120362683860833,0.14848693694082,252,"Male",0.635199205335284,-0.88233187248986,-1.39908883614431,0.0818728158675218
"162","4562",7,8,-1,-0.286001970680038,-0.221121759037131,-0.640222950931963,226,"Female",-0.0888837774835781,0.709676504872155,0.652687722815716,-0.162586981736938
"163","4564",14,12,2,0.0689784920013133,0.262994487506101,0.692436254834236,228,"Male",0.635340014578072,-0.814534754836873,0.207118014775424,0.315300875739475
"164","4566",7,10,-3,-0.433699041077527,-0.541437363800605,-0.204912411797672,236,"Male",0.103703640998066,-1.0255357877156,-0.880670509217333,0.2773145365306
"165","4568",10,6.5,3.5,0.616984092776478,0.193217293206753,0.1467219752659,245,"Male",0.322273300660485,-0.890990758407166,-1.39636832883583,0.185796687955003
"166","4574",5,8.5,-3.5,-0.50008934526075,-0.373094140404235,-0.573391704915375,248,"Male",-0.0436571320620315,0.0531093519428241,0.770034055901226,0.147400262702816
"167","4578",6,8,-2,0.413128612096859,-0.231982043776481,0.467822275917126,312,"Female",0.0646546986395288,-0.642628633378713,-0.366405022348299,0.609906613768641
"168","4585",6,9,-3,1.15048965394537,1.21463396210062,1.32937097641082,317,"Male",0.749729602951596,-0.971389036191959,-0.919719527198522,0.76078152444857
"169","4586",7.5,8,-0.5,-0.0206680939947059,0.368750553459731,0.500372443058397,300,"Female",0.585245798789168,-1.19053536295802,-0.612613058349167,0.594743549819984
"170","4589",13,9,4,0.219984976520074,-0.263168719730796,0.578426856218029,299,"Female",-0.119307501411202,0.915246648059622,0.778869223005906,-0.0361079267656487
"171","4592",13,12,1,0.0487732327954096,1.12457513563723,0.736856913068381,323,"Male",0.742462744215996,1.46061869831346,0.881050779317318,0.605093406745714
"172","4598",13,9,4,0.128282243866223,-1.22292134190039,-0.581134468200789,324,"Female",0.515551139774449,0.824113794677606,0.0239931992019819,0.0724965244413622
"173","4599",9,10,-1,-0.27155104623098,-0.180619412444431,-0.350843004024343,308,"Male",0.123479289679671,0.534813937068984,0.611648368981221,0.328652024673199
"174","4602",8.5,6,2.5,0.375076359907827,0.518541159603922,0.840221810345871,297,"Female",0.0279214538638579,-1.24025608084726,-0.749340991294052,0.600050832473095
"175","4606",8,8.5,-0.5,0.455907714297732,0.603758245781339,0.496901032596813,374,"Female",0.644718788559187,1.64825676276312,1.62886960044508,0.240416543643069
"176","4607",13,8.5,4.5,0.37894117956703,0.59953513967716,0.453512327687982,311,"Female",0.584448817758558,-0.322803107319005,0.849777424730927,0.576450926422635
"177","4608",6,5.5,0.5,0.0664050601861068,-0.510697182500814,-0.288732941711553,307,"Female",0.801613860194776,-0.879496606150369,-1.39496685970797,0.469261299692154
"178","4609",6,4.5,1.5,0.600897313109601,0.330302334571544,0.60994213277794,310,"Male",0.278585719084349,1.86483200169397,2.51843274289534,-0.229389963298178
"179","4610",4.5,6.5,-2,-0.683227735615739,-0.154607701314137,-0.622781524088647,309,"Female",0.266772458065957,-1.14798748817123,-0.406335101907743,0.657443064609328
"180","4616",8,4,4,0.0182019850927288,-0.49393136630387,-0.896472923857249,318,"Male",-0.232835952833193,-0.502609790560087,-1.32261297857329,-0.0759242841782069
"181","4617",7,6.5,0.5,-0.611260489876278,-0.553367907729897,-0.695861972326974,314,"Female",-1.16518130239033,-0.645236731249492,-0.576284907058968,-0.439568505249387
"182","4619",9,9,0,0.129720297533529,-0.00326191307913733,0.471523349727191,320,"Male",0.694039347241897,-0.81698208242215,-1.13012061022805,0.608132814584748
"183","4626",7,9,-2,0.478760166779978,-0.176300448724539,0.180949695240772,298,"Male",0.334722326804933,-0.319935927242737,-0.31532089757721,0.507506828690073
"184","4627",8.5,7.5,1,-0.201952332578598,0.186569146700991,0.614019582980689,303,"Female",0.269585244024613,-1.17756749170697,-1.18942085355734,0.649932596080846
"185","4656",6.5,5.5,1,-0.955618505336645,-0.656618115076226,-0.150448883507748,337,"Female",-0.379247844408783,-1.3277126167305,-0.866981842613248,0.194894670049489
"186","4668",13,14,-1,-0.305731543352198,-0.204044914051575,-0.597876246625462,348,"Male",-0.152705651040007,0.656960362559886,0.413080925451071,-0.221268393026132
"187","4668",13,14,-1,-0.305731543352198,-0.204044914051575,-0.597876246625462,277,"Male",0.453436988166098,-0.440975819067368,-0.942919713684918,0.341495409820791
"188","4686",7,3,4,0.854407883178991,0.938506151046118,1.1180764262635,334,"Male",0.844502035800711,-1.85867378093516,-1.57282590152127,0.779110066798893
"189","4693",4,3,1,0.543476409857869,-0.399305281478806,-0.317510019606504,359,"Female",0.240206836145559,-0.751025109298915,-0.834457615651666,0.0213040614390759
"190","4697",10.5,4.5,6,-0.555769994560484,-0.861057062832646,-0.309272250577092,363,"Female",-0.551922419461318,-0.42681836803664,-0.848274553302516,-0.955984345335653
"191","4702",6,6.5,-0.5,-0.886359062228944,-1.46060955890157,-1.84234526961786,357,"Female",-1.37209440486322,0.64057644618609,0.993620825942847,-1.09923763242199
"192","4704",13,6,7,0.927187971878569,0.961254165386275,1.14900125049238,360,"Female",0.248366998013404,1.62112039930256,2.05659498847047,-0.10288143878004
"193","4710",9,9,0,0.81739907282878,1.35982779641527,1.2822725086947,396,"Female",0.873325531293372,1.87634492856979,2.52886611802787,0.813236680679217
"194","4712",12,8,4,0.601104071247536,1.32312028808658,1.19682714066968,356,"Female",-0.0159489285899483,-1.75717963279418,-1.07944312406111,0.588794804100601
"195","4716",9,5.5,3.5,0.13811978362462,0.173759744776946,0.347799444721052,368,"Female",0.387745972237462,0.838737694724159,1.10397649710517,0.692455427638149
"196","4717",13,9.5,3.5,0.191731477985103,0.295143101476066,0.555603739642664,364,"Female",0.605061782444891,-1.86478449359184,-1.57243097203704,0.724848973660167
"197","4720",15,8,7,1.28790163202307,0.532063139947683,1.08667290174948,372,"Female",0.660973837925655,0.23431818116667,-0.795463933486323,0.736888179575417
"198","4722",9,7.5,1.5,1.00636299364252,1.19548120576368,0.927092734737342,379,"Female",0.771444437038059,1.36240494675854,2.30836145633572,0.258329685975132
"199","4723",13,12.5,0.5,1.00042798299197,0.508874820492201,0.997213818491013,365,"Female",0.616471647954225,-0.431716726411255,-0.0852482190697935,0.73710775810967
"200","4725",14,14,0,1.12739315299766,1.15079726700432,1.29295156023804,371,"Female",0.727833867304453,-0.882028550822563,-1.39282403364061,0.613294239032497
"201","4727",11,6,5,0.910819055103182,1.16142438365926,1.22682294764186,377,"Female",0.159067383418255,1.20454609797177,1.75382750044853,0.508780283719998
"202","4730",13,9,4,0.232888291886102,-0.371120696085197,0.208175744924853,370,"Female",0.834107583577833,0.170473580285429,-0.209854439085024,0.619785518444971
"203","4737",7.5,5.5,2,-0.49349042902187,-0.887555175896361,-1.37875485908462,382,"Male",-0.540886286811062,-0.0944535774939657,-0.0128360063126681,-0.439291296758772
"204","4739",8,7.5,0.5,-1.08635123218777,-0.627547740218281,-0.961542188412066,398,"Male",-1.09640636012628,-0.0386775410867822,0.473807788125446,-0.238474302234868
"205","4740",13,9,4,-0.824144536648731,-0.80753023985273,-0.86603748732041,421,"Male",-0.401680491220819,1.51861299125595,1.23507315758915,0.511979409569402
"206","4743",6.5,5.5,1,-0.643119636039588,0.249172689917516,-0.325785560839986,406,"Female",-0.71877783699107,0.525446250164423,1.6021422823669,-0.850954389421892
"207","4746",7,6,1,1.49393723272216,1.78710362032207,1.74608829772361,397,"Male",-0.123396836623509,0.557163730362848,0.708350477435457,-0.34781770494719
"208","4746",7,6,1,1.49393723272216,1.78710362032207,1.74608829772361,383,"Male",0.535969641902843,0.746904180198687,-0.617285009324321,0.358642843095321
"209","4748",2.5,7.5,-5,-0.804550896896916,-0.175655176556654,-0.255825095582588,404,"Male",0.665553303804573,1.87159621008803,2.52748420373587,0.628983633230509
"210","4750",1.5,6,-4.5,-0.282452473954843,-2.4910867746227,-1.57964497925161,402,"Male",-0.600570476163226,0.345616115867603,0.507691715091758,-2.24102461753342
"211","4752",2,16,-14,-0.242498078144447,0.236892298477854,0.182989164982369,487,"Male",-1.03169348339822,0.899156587185213,1.15846256475708,0.100807692159726
