"","ID","Gender.x","Certificate (2)","Age","FM_Per.ACC","FM_EFF2","SS_ACC","SS_EFF","CB_PerCorrect","CB_EFF","SE_P","PAV","PAp","MG_P","SE_S.x","TV.x","MG_S.x","PostScore.x","PreScore.x","FM_EFF_Z","SS_EFF_Z","CB_EFF_Z","Avg_EF","Avg-SALES","Avg_PG","PostScore.y","PreScore.y","SE_S.y","TV.y","MG_S.y","X.1","X.x","Gender.y","SelfEfficacy_P","PerfAvGoals","PerfAppGoals","MasteryGoals_P","Average.of.RTc","Average.of.EFF","Average.of.ACC","Per.Correct","Eff2","FM_ACC_mean","FM_EFF_mean","FM_RTc_mean","Per.ACC","EFF2","X.y","session_code","CB_ACC","CB_RTc_mean","PerCorrect","EFF"
"40","4279","Male","IGCSE (British)",13.4620929710308,94.53,59.4,84.26,65.28,50,5.91615521933502,0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263,14,24,-0.567171372418315,-0.698551051563296,-0.636303535590035,-0.634008653190549,-0.449267937355811,0.394063883596063,14.5,13,-0.221534406122318,-0.564703687482485,-0.56156571846263,213,213,"Male",0.630566220664646,0.838424581064218,0.250032049442146,0.738492656312629,1.29,"144.76",0.84,84.26,"65.28",0.95,86.19,1.59,94.53,59.4,52,"wU8aVJxcW7Wg",0.71875,8.4514347826087,71.875,8.5044731277941
"41","4279","Male","IGCSE (British)",13.4620929710308,94.53,59.4,84.26,65.28,50,5.91615521933502,0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263,14,24,-0.567171372418315,-0.698551051563296,-0.636303535590035,-0.634008653190549,-0.449267937355811,0.394063883596063,14.5,13,-0.221534406122318,-0.564703687482485,-0.56156571846263,213,213,"Male",0.630566220664646,0.838424581064218,0.250032049442146,0.738492656312629,1.29,"144.76",0.84,84.26,"65.28",0.95,86.19,1.59,94.53,59.4,51,"GGVLuaZRViPc",0.5,8.4514347826087,50,5.91615521933502
"42","4279","Male","IGCSE (British)",13.4620929710308,94.53,59.4,84.26,65.28,50,5.91615521933502,0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263,14,24,-0.567171372418315,-0.698551051563296,-0.636303535590035,-0.634008653190549,-0.449267937355811,0.394063883596063,14.5,13,-0.221534406122318,-0.564703687482485,-0.56156571846263,213,213,"Male",0.630566220664646,0.838424581064218,0.250032049442146,0.738492656312629,1.29,"144.76",0.84,84.26,"65.28",0.95,86.19,1.59,94.53,59.4,50,"4V1gOkZkvf2E",0.5,8.4514347826087,50,5.91615521933502
"43","4279","Male","IGCSE (British)",13.4620929710308,94.53,59.4,84.26,65.28,50,5.91615521933502,0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263,14,24,-0.567171372418315,-0.698551051563296,-0.636303535590035,-0.634008653190549,-0.449267937355811,0.394063883596063,14.5,13,-0.221534406122318,-0.564703687482485,-0.56156571846263,215,215,"Female",0.842979860496494,1.5639861938063,1.78488140614285,0.636997674909348,1.29,"144.76",0.84,84.26,"65.28",0.95,86.19,1.59,94.53,59.4,52,"wU8aVJxcW7Wg",0.71875,8.4514347826087,71.875,8.5044731277941
"44","4279","Male","IGCSE (British)",13.4620929710308,94.53,59.4,84.26,65.28,50,5.91615521933502,0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263,14,24,-0.567171372418315,-0.698551051563296,-0.636303535590035,-0.634008653190549,-0.449267937355811,0.394063883596063,14.5,13,-0.221534406122318,-0.564703687482485,-0.56156571846263,215,215,"Female",0.842979860496494,1.5639861938063,1.78488140614285,0.636997674909348,1.29,"144.76",0.84,84.26,"65.28",0.95,86.19,1.59,94.53,59.4,51,"GGVLuaZRViPc",0.5,8.4514347826087,50,5.91615521933502
"45","4279","Male","IGCSE (British)",13.4620929710308,94.53,59.4,84.26,65.28,50,5.91615521933502,0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263,14,24,-0.567171372418315,-0.698551051563296,-0.636303535590035,-0.634008653190549,-0.449267937355811,0.394063883596063,14.5,13,-0.221534406122318,-0.564703687482485,-0.56156571846263,215,215,"Female",0.842979860496494,1.5639861938063,1.78488140614285,0.636997674909348,1.29,"144.76",0.84,84.26,"65.28",0.95,86.19,1.59,94.53,59.4,50,"4V1gOkZkvf2E",0.5,8.4514347826087,50,5.91615521933502
"46","4279","Male","IGCSE (British)",13.4620929710308,94.53,59.4,84.26,65.28,50,5.91615521933502,0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263,14,24,-0.567171372418315,-0.698551051563296,-0.636303535590035,-0.634008653190549,-0.449267937355811,0.394063883596063,14.5,13,-0.221534406122318,-0.564703687482485,-0.56156571846263,213,213,"Male",0.630566220664646,0.838424581064218,0.250032049442146,0.738492656312629,1.29,"144.76",0.84,84.26,"65.28",0.95,86.19,1.59,94.53,59.4,52,"wU8aVJxcW7Wg",0.71875,8.4514347826087,71.875,8.5044731277941
"47","4279","Male","IGCSE (British)",13.4620929710308,94.53,59.4,84.26,65.28,50,5.91615521933502,0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263,14,24,-0.567171372418315,-0.698551051563296,-0.636303535590035,-0.634008653190549,-0.449267937355811,0.394063883596063,14.5,13,-0.221534406122318,-0.564703687482485,-0.56156571846263,213,213,"Male",0.630566220664646,0.838424581064218,0.250032049442146,0.738492656312629,1.29,"144.76",0.84,84.26,"65.28",0.95,86.19,1.59,94.53,59.4,51,"GGVLuaZRViPc",0.5,8.4514347826087,50,5.91615521933502
"48","4279","Male","IGCSE (British)",13.4620929710308,94.53,59.4,84.26,65.28,50,5.91615521933502,0.59474882512831,0.531451250680687,0.25667651651144,0.805626045722252,-0.221534406122318,-0.564703687482485,-0.56156571846263,14,24,-0.567171372418315,-0.698551051563296,-0.636303535590035,-0.634008653190549,-0.449267937355811,0.394063883596063,14.5,13,-0.221534406122318,-0.564703687482485,-0.56156571846263,213,213,"Male",0.630566220664646,0.838424581064218,0.250032049442146,0.738492656312629,1.29,"144.76",0.84,84.26,"65.28",0.95,86.19,1.59,94.53,59.4,50,"4V1gOkZkvf2E",0.5,8.4514347826087,50,5.91615521933502
"49","4284","Female","IGCSE (British)",12.4184220375777,95.31,37.57,83.33,59.88,55.1724137931034,7.38722506393124,-0.965963077554333,-0.255173171722418,-0.144873909562309,-0.890884878927004,-0.432111357093367,-0.74517059718829,-1.10372473541277,6,7,-1.55346716823887,-0.825236313871482,0.0166844543908638,-0.787339675906497,-0.760335563231476,-0.200023540642363,7,8,-0.432111357093367,-0.74517059718829,-1.10372473541277,38,38,"Female",-1.08575959754632,-0.51000933173136,-0.456687204738167,-0.965221127858257,1.39,"99.45",0.83,83.33,"59.88",0.95,53.32,2.54,95.31,37.57,58,"SqlPl0e2JqA8",0.551724137931034,7.468625,55.1724137931034,7.38722506393124
"50","4286","Female","IGCSE (British)",12.4266412156599,100,42.52,93.52,83.47,53.5714285714286,8.71524167946193,-0.902336542085438,-1.63793001644729,-1.4551347001577,-0.590046912466208,-0.749025233030475,-0.946146867562899,-0.895128628286038,11.5,11.5,-1.32982245045089,-0.271809399454795,0.606173052516975,-0.331819599129568,-0.863433576293137,-1.5465323583025,12,12,-0.749025233030475,-0.946146867562899,-0.895128628286038,48,48,"Female",-0.969908866220601,-1.90114478360028,-1.58177365788824,-0.581757110212788,1.12,"102.13",0.94,93.52,"83.47",1,50.69,2.35,100,42.52,59,"7AAODCtYm119",0.535714285714286,6.14686666666667,53.5714285714286,8.71524167946193
"51","4287","Female","IGCSE (British)",13.172131147541,98.44,67.93,77.78,55.54,62.5,5.82015262768251,-0.118662307750232,-0.733108601344537,-0.352173080687563,0.574954623566854,0.695242171034526,0.764105450375817,0.197217095861354,9,7,-0.181779565805885,-0.927053728393246,-0.678917786426872,-0.595917026875334,0.552188239090566,-0.54264084101605,9,6,0.695242171034526,0.764105450375817,0.197217095861354,42,42,"Female",0.131649119584765,-1.1837357988992,-0.839390179661338,0.622380660452405,1.4,"104.35",0.78,77.78,"55.54",0.98,86.73,1.45,98.44,67.93,60,"EypNQtKvC9E3",0.625,10.73855,62.5,5.82015262768251
"52","4288","Male","American Diploma",14.8265738453477,98.44,82.45,89.81,105.44,71.875,9.73405602105647,0.313237991953559,0.00250707901336394,-0.383072044003127,0.047300453552817,0.36213677567794,0.457304866511678,0.190242720709249,13,12,0.474244939705544,0.243611936269436,1.05841094694825,0.592089274307742,0.336561454299622,-0.190282482494882,14,13,0.36213677567794,0.457304866511678,0.190242720709249,64,64,"Male",0.433009281265438,-0.0637019093571029,-0.840902730500098,0.213286737571282,0.85,"137.19",0.9,89.81,"105.44",0.98,103.81,1.19,98.44,82.45,61,"vd8WTclfXKvv",0.71875,7.38386956521739,71.875,9.73405602105647
"53","4289","Female","IGCSE (British)",12.9718466951119,92.97,42.4,43.52,11.79,66.6666666666667,7.44987167596038,-0.550783676892736,0.602947607126387,0.985700986431774,-0.180316421468644,-0.323312321648426,-0.448003137549519,-1.05223436824946,7,6,-1.33524414057908,-1.95343895542716,0.0444924374164759,-1.08139688619659,-0.607849942482468,0.79432429677908,8.5,4,-0.323312321648426,-0.448003137549519,-1.05223436824946,45,45,"Female",-0.48626881815694,1.0911795188321,1.71682457634292,-0.0660936814895337,3.69,"168.73",0.44,43.52,"11.79",0.93,61.99,2.19,92.97,42.4,62,"ZOPH7fTB2LHC",0.666666666666667,8.9487,66.6666666666667,7.44987167596038
"54","4293","Male","American Diploma",13.120218579235,85.43,58.81,85.12,113.82,15,1.95352774552045,-0.0124702729600786,0.521956177827025,0.965470997800136,0.0106198889142051,-0.476832472299389,-0.384014299963767,-0.480755062271614,8,6,-0.593828015548601,0.440208695184732,-2.39526022868947,-0.849626516351112,-0.44720061151159,0.743713587813581,7,6,-0.476832472299389,-0.384014299963767,-0.480755062271614,86,86,"Male",0.141525580424087,0.922580555815312,1.64772370573359,0.169329730430644,0.75,"170.93",0.85,85.12,"113.82",0.85,89.75,1.45,85.43,58.81,69,"MIZMmn2v1VfD",0.15,7.67841666666667,15,1.95352774552045
"55","4293","Male","American Diploma",13.120218579235,85.43,58.81,85.12,113.82,15,1.95352774552045,-0.0124702729600786,0.521956177827025,0.965470997800136,0.0106198889142051,-0.476832472299389,-0.384014299963767,-0.480755062271614,8,6,-0.593828015548601,0.440208695184732,-2.39526022868947,-0.849626516351112,-0.44720061151159,0.743713587813581,7,6,-0.476832472299389,-0.384014299963767,-0.480755062271614,86,86,"Male",0.141525580424087,0.922580555815312,1.64772370573359,0.169329730430644,0.75,"170.93",0.85,85.12,"113.82",0.85,89.75,1.45,85.43,58.81,68,"lGRMov1B3bWW",0.391304347826087,7.67841666666667,39.1304347826087,5.09615933614031
"56","4293","Male","American Diploma",13.120218579235,85.43,58.81,85.12,113.82,39.1304347826087,5.09615933614031,-0.0124702729600786,0.521956177827025,0.965470997800136,0.0106198889142051,-0.476832472299389,-0.384014299963767,-0.480755062271614,8,6,-0.593828015548601,0.440208695184732,-1.00028860776511,-0.384635976042992,-0.44720061151159,0.743713587813581,7,6,-0.476832472299389,-0.384014299963767,-0.480755062271614,86,86,"Male",0.141525580424087,0.922580555815312,1.64772370573359,0.169329730430644,0.75,"170.93",0.85,85.12,"113.82",0.85,89.75,1.45,85.43,58.81,69,"MIZMmn2v1VfD",0.15,7.67841666666667,15,1.95352774552045
"57","4293","Male","American Diploma",13.120218579235,85.43,58.81,85.12,113.82,39.1304347826087,5.09615933614031,-0.0124702729600786,0.521956177827025,0.965470997800136,0.0106198889142051,-0.476832472299389,-0.384014299963767,-0.480755062271614,8,6,-0.593828015548601,0.440208695184732,-1.00028860776511,-0.384635976042992,-0.44720061151159,0.743713587813581,7,6,-0.476832472299389,-0.384014299963767,-0.480755062271614,86,86,"Male",0.141525580424087,0.922580555815312,1.64772370573359,0.169329730430644,0.75,"170.93",0.85,85.12,"113.82",0.85,89.75,1.45,85.43,58.81,68,"lGRMov1B3bWW",0.391304347826087,7.67841666666667,39.1304347826087,5.09615933614031
"58","4295","Male","IGCSE (British)",13.4209297103077,87.5,83.95,78.7,152.43,50,6.64313888312228,0.963611622642143,-0.41636880162102,-0.433555530735956,0.449074040990039,-1.53156270314886,-1.22181633403279,-1.27482610764624,15,12.5,0.542016066307965,1.34600832068826,-0.313605328493219,0.524806352834336,-1.34273504827596,-0.424962166178488,16,13,-1.53156270314886,-1.22181633403279,-1.27482610764624,278,278,"Male",0.796713477745096,-0.712505030614472,-0.927654884186059,0.444629833768844,0.52,"218.20",0.79,78.7,"152.43",0.88,124.09,1.04,87.5,83.95,72,"3pHXAQloJPVf",0.5,7.5265625,50,6.64313888312228
"59","4299","Male","IGCSE (British)",12.1748633879781,96.88,43.43,93.52,75.04,60,5.0217609641781,0.367636097187264,0.784950230992328,1.1047654587048,-0.164968627180686,0.618850078985677,0.43102005153207,0.431953999719689,8,4,-1.28870796697875,-0.46957917005813,-1.03331303794013,-0.930533391659005,0.493941376745812,0.944857844848564,7,2,0.618850078985677,0.43102005153207,0.431953999719689,80,80,"Male",0.486447376480289,1.26413641647092,1.93889932263384,-0.0627853682648002,1.25,"86.71",0.94,93.52,"75.04",0.97,55.69,2.23,96.88,43.43,74,"etTaHg25gDNY",0.6,11.948,60,5.0217609641781
"60","4301","Female","IGCSE (British)",12.3553409686354,100,74.83,94.44,114.91,62.5,6.71779355414273,1.0102750568225,0.637485555567377,0.391919250260169,0.509549565961176,0.25650156057818,0.704108327743681,0.858253399431947,8,10,0.129967616565249,0.465780349983977,-0.280467130635788,0.105093611971146,0.606287762584603,0.514702402913773,7,9,0.25650156057818,0.704108327743681,0.858253399431947,78,78,"Female",0.819421311694355,0.864473229655242,0.50345112503725,0.509585597573583,0.82,"120.95",0.94,94.44,"114.91",1,84.78,1.34,100,74.83,75,"Gn6b5BJDeg96",0.625,9.30365,62.5,6.71779355414273
"61","4302","Female","IGCSE (British)",11.9453551912568,99.22,18.48,97.22,50.9,56.6666666666667,3.15523195321959,-0.435501937727649,0.294815879275305,0.389773370225085,-0.069658211437333,0.0326745285083719,0.127922448900791,0.204878243535456,13,4,-2.41596770613234,-1.03590921304324,-1.86183999849473,-1.77123897255677,0.121825073648206,0.342294624750195,12,2,0.0326745285083719,0.127922448900791,0.204878243535456,82,82,"Female",-0.437282526970837,0.507980485915767,0.593790200598682,0.0663670175611163,1.91,"69.40",0.97,97.22,"50.90",0.99,40.29,5.37,99.22,18.48,76,"ROahjt12UNuW",0.566666666666667,17.9595882352941,56.6666666666667,3.15523195321959
"62","4304","Male","IGCSE (British)",12.6402724754847,97.66,31.42,73.15,96,53.3333333333333,6.63262265817898,-0.349342950153338,0.609141865037614,0.588083652870503,0.0972016784693838,0.568359509041649,0.127433000201114,-0.0302736257276916,9,9,-1.8313287873088,0.0221473295677184,-0.318273338386248,-0.709151598709109,0.221839627838357,0.598612758954059,10,8,0.568359509041649,0.127433000201114,-0.0302736257276916,67,67,"Male",-0.341169617536764,0.961415853716455,0.995523526559671,0.255458711423843,0.76,"240.26",0.73,73.15,"96.00",0.98,74.8,3.11,97.66,31.42,78,"a2k616GxDyrS",0.533333333333333,8.0410625,53.3333333333333,6.63262265817898
"63","4305","Female","National",13.8346433116251,98.05,52.05,79.59,109.94,50,6.77103737128983,-1.2052029276256,0.476949819324308,0.478329246887582,-1.12896998859937,-0.956738890392393,-1.09604087057189,-1.2831581870565,6,7,-0.899249892770175,0.349182988192925,-0.256832920971639,-0.268966608516296,-1.11197931600693,0.477639533105945,7,6,-0.956738890392393,-1.09604087057189,-1.2831581870565,262,262,"Female",-1.31503253579444,0.76062488297438,0.758523937622537,-1.3551747988427,0.72,"190.46",0.8,79.59,"109.94",0.98,71.98,1.88,98.05,52.05,79,"3j6PlfCf5X9z",0.586206896551724,7.38439285714286,58.6206896551724,7.93845760771911
"64","4305","Female","National",13.8346433116251,98.05,52.05,79.59,109.94,50,6.77103737128983,-1.2052029276256,0.476949819324308,0.478329246887582,-1.12896998859937,-0.956738890392393,-1.09604087057189,-1.2831581870565,6,7,-0.899249892770175,0.349182988192925,-0.256832920971639,-0.268966608516296,-1.11197931600693,0.477639533105945,7,6,-0.956738890392393,-1.09604087057189,-1.2831581870565,262,262,"Female",-1.31503253579444,0.76062488297438,0.758523937622537,-1.3551747988427,0.72,"190.46",0.8,79.59,"109.94",0.98,71.98,1.88,98.05,52.05,80,"YRcZRoZ0zNdx",0.5,7.38439285714286,50,6.77103737128983
"65","4305","Female","National",13.8346433116251,98.05,52.05,79.59,109.94,58.6206896551724,7.93845760771911,-1.2052029276256,0.476949819324308,0.478329246887582,-1.12896998859937,-0.956738890392393,-1.09604087057189,-1.2831581870565,6,7,-0.899249892770175,0.349182988192925,0.261369118482322,-0.0962325953649762,-1.11197931600693,0.477639533105945,7,6,-0.956738890392393,-1.09604087057189,-1.2831581870565,262,262,"Female",-1.31503253579444,0.76062488297438,0.758523937622537,-1.3551747988427,0.72,"190.46",0.8,79.59,"109.94",0.98,71.98,1.88,98.05,52.05,79,"3j6PlfCf5X9z",0.586206896551724,7.38439285714286,58.6206896551724,7.93845760771911
"66","4305","Female","National",13.8346433116251,98.05,52.05,79.59,109.94,58.6206896551724,7.93845760771911,-1.2052029276256,0.476949819324308,0.478329246887582,-1.12896998859937,-0.956738890392393,-1.09604087057189,-1.2831581870565,6,7,-0.899249892770175,0.349182988192925,0.261369118482322,-0.0962325953649762,-1.11197931600693,0.477639533105945,7,6,-0.956738890392393,-1.09604087057189,-1.2831581870565,262,262,"Female",-1.31503253579444,0.76062488297438,0.758523937622537,-1.3551747988427,0.72,"190.46",0.8,79.59,"109.94",0.98,71.98,1.88,98.05,52.05,80,"YRcZRoZ0zNdx",0.5,7.38439285714286,50,6.77103737128983
"67","4309","Male","IGCSE (British)",13.3306834343888,97.66,86.17,87.96,123.33,58.0645161290323,8.36189237883192,1.17643117485322,-0.123593819988718,-0.235448801433027,1.01435759363536,1.05891537622102,1.66967195326176,1.53885793386353,14,9,0.642317333679547,0.663315518249705,0.449326081295919,0.584986311075057,1.42248175444877,-0.179521310710872,15,9,1.05891537622102,1.66967195326176,1.53885793386353,81,81,"Male",0.860060534954206,-0.222376717843605,-0.499337357299385,0.787082539475132,0.71,"148.77",0.88,87.96,"123.33",0.98,106.8,1.13,97.66,86.17,84,"3DJMjhc8ELl5",0.580645161290323,6.94394444444444,58.0645161290323,8.36189237883192
"68","4313","Female","IGCSE (British)",12.4923272700052,96.09,35.76,80.77,91,75,8.01530796594385,-0.794252788941518,-0.453023103123521,-0.235868244595787,-0.863652304263628,-1.16777133727552,-0.533326833262542,-1.06613104834178,10,9,-1.63524432767246,-0.0951538392361576,0.295481952166475,-0.478305404914047,-0.922409739626614,-0.344445673859654,12,10,-1.16777133727552,-0.533326833262542,-1.06613104834178,71,71,"Female",-0.895731710682474,-0.725299376436552,-0.636570339206245,-1.00275660356619,0.89,"159.53",0.81,80.77,"91.00",0.96,71.61,2.69,96.09,35.76,86,"HHpbIMS2BGzF",0.75,9.35709523809524,75,8.01530796594385
"69","4314","Male","Other?",14.6072460513511,99.22,72.66,91.67,105.79,75,6.52661044112635,0.0271792762012921,-0.532810790755796,-0.0570539223782348,0.219012117669966,-0.461930543316133,-0.822330464980532,-0.160147165020125,13,7,0.0319253867470804,0.251823018085708,-0.365330726436791,-0.0271941072013342,-0.481469391105597,-0.294932356567015,12,7,-0.461930543316133,-0.822330464980532,-0.160147165020125,261,261,"Male",0.0113970493349265,-0.802312505554219,-0.341595659780522,0.273135999324877,0.87,"114.74",0.92,91.67,"105.79",0.99,85.17,1.37,99.22,72.66,87,"nA3sJIUsyE4b",0.75,11.4914166666667,75,6.52661044112635
"70","4315","Male","IGCSE (British)",13.8347930234299,92.19,55.61,92.59,85.71,65.5172413793103,4.94780273699838,1.17616986321067,-0.118205687285142,-0.206075362875269,1.01574654951723,0.769896139259704,0.345738445241405,0.647363908675246,12,12.5,-0.738406418967097,-0.219258475830659,-1.0661420938045,-0.674602329534086,0.587666164392118,-0.162140525080205,12,11,0.769896139259704,0.345738445241405,0.647363908675246,72,72,"Male",0.860133259274234,-0.240710624988497,-0.572342721127945,0.786405032044714,1.08,"120.10",0.93,92.59,"85.71",0.92,77.03,1.66,92.19,55.61,88,"SWUqnfxacLOh",0.655172413793103,13.2416842105263,65.5172413793103,4.94780273699838
"71","4319","Female","IGCSE (British)",11.5901639344262,95.31,39.51,35.19,20.79,53.125,4.18247032616901,-0.232153480707747,0.928985272380174,1.03589843812957,0.120177497971044,-0.0324227372591959,-0.00605838448127946,0.0744946929782403,7.5,8,-1.46581651116641,-1.74229685158018,-1.40586279058208,-1.53799205110956,0.0120045237459216,0.982441855254872,7,6,-0.0324227372591959,-0.00605838448127946,0.0744946929782403,73,73,"Female",-0.108270965893961,1.30711123566408,1.86033160988073,0.290278716721337,1.69,"136.21",0.35,35.19,"20.79",0.95,64.42,2.41,95.31,39.51,91,"74ttqXUSsc2w",0.53125,12.7018235294118,53.125,4.18247032616901
"72","4321","Female","IGCSE (British)",12.1912568306011,95.31,65.49,76.85,125.29,72.4137931034483,9.29590771376952,-0.282914100134872,-0.843170590334438,-1.10347498506607,-0.433983065986238,-0.588244025822079,-0.256526080354122,-0.464434616133332,7,7,-0.292020598412489,0.709297576420824,0.863922844605717,0.427066607538017,-0.436401574103178,-0.973322787700254,5.5,5,-0.588244025822079,-0.256526080354122,-0.464434616133332,65,65,"Female",-0.162550137302525,-1.07648552066528,-1.43396589682066,-0.396436694838706,0.61,"188.15",0.77,76.85,"125.29",0.95,83.14,1.46,95.31,65.49,92,"WfXpi1aarEnh",0.724137931034483,7.78985714285714,72.4137931034483,9.29590771376952
"73","4322","Female","IGCSE (British)",12.0437158469945,96.09,84.59,81.48,118.61,71.875,9.36227509302102,-0.571015313651722,0.312214199143274,-0.128233483364102,-0.264948059276463,-0.133433912318991,0.986067972594236,0.39275009538841,13,5.5,0.570931746991664,0.552583214898846,0.893382425832897,0.672299129241135,0.415128051887885,0.091990357889586,14,4,-0.133433912318991,0.986067972594236,0.39275009538841,70,70,"Female",-0.597012490935292,0.463568032175861,-0.470422568177146,-0.191231163767274,0.69,"184.00",0.81,81.48,"118.61",0.96,106.08,1.14,96.09,84.59,93,"0ylpgegLu3RV",0.71875,7.67708695652174,71.875,9.36227509302102
"74","4324","Male","IGCSE (British)",15.103825136612,95.31,88.84,97.22,55.31,70,10.4599533215689,0.580632360242487,0.118524820096996,0.392517849597281,0.819046906541876,0.86905682380868,1.619685742039,1.44256083750767,16,15.5,0.762949939031855,-0.932449582158224,1.38062693209359,0.403709096322406,1.31043446778512,0.255521334847138,14.5,14,0.86905682380868,1.619685742039,1.44256083750767,93,93,"Male",0.622890884426288,0.297098750660143,0.518917550519093,0.741874390373232,1.76,"54.73",0.97,97.22,"55.31",0.95,105.72,1.07,95.31,88.84,96,"usvh0fFClsep",0.7,6.69219047619048,70,10.4599533215689
"75","4327","Male","IGCSE (British)",15.1994535519126,93.75,88.31,91.67,151.9,66.6666666666667,9.34944242262752,0.478277377585998,0.453654454011983,0.566134737043273,0.338598892085937,0.0959636422180839,0.322164941864595,0.483706188502066,14,12,0.739004140965666,1.33357439679505,0.887686177162502,0.986754904974407,0.300611590861582,0.509894595527628,15,13,0.0959636422180839,0.322164941864595,0.483706188502066,88,88,"Male",0.567166458450869,0.728466668157585,0.976346681101731,0.406623886808046,0.6,"183.43",0.92,91.67,"151.90",0.94,108.98,1.06,93.75,88.31,99,"gv1n76Xn4LYf",0.666666666666667,7.13055,66.6666666666667,9.34944242262752
"76","4328","Male","IGCSE (British)",15.0218579234973,98.44,76.32,83.33,116.92,65.625,6.10743772352391,0.265858759972875,-1.07745527109841,-0.675305035350227,-0.546000256656622,0.64636199555582,0.191231334555699,0.667612810657158,14,14,0.197286935656986,0.512935419843136,-0.551395821393025,0.0529421780356988,0.501735380256226,-0.876380153224319,16,15,0.64636199555582,0.191231334555699,0.667612810657158,92,92,"Male",0.385972580001313,-1.56366708892896,-1.24745032953996,-0.542336011945395,0.71,"167.59",0.83,83.33,"116.92",0.98,84.97,1.29,98.44,76.32,100,"5NSuGrSGOaIA",0.65625,10.7450952380952,65.625,6.10743772352391
"77","4335","Female","IGCSE (British)",13.3114754098361,91.41,98.89,85.19,152.4,78.125,6.28060917688446,-0.597109536766109,0.765686550121637,0.523990386449299,-0.468662696337932,-0.224205247440284,-0.488442983097618,-0.647177554705822,3.5,11,1.21701648726807,1.34530451367544,-0.474527357487415,0.695931214485365,-0.453275261747908,0.644838468285468,4.5,11,-0.224205247440284,-0.488442983097618,-0.647177554705822,218,218,"Female",-0.696916065021996,1.11536198179488,0.799725550349495,-0.471184153130053,0.56,"199.29",0.85,85.19,"152.40",0.91,124.01,0.92,91.41,98.89,105,"dpBTkPqnVBCP",0.78125,12.43908,78.125,6.28060917688446
"78","4339","Female","IGCSE (British)",14.6374803503256,94.53,74.58,92.59,132.65,75,5.46997742114876,0.130558343765066,-0.181491735413163,-0.0317989106963911,-0.211535958326169,-0.421527958367024,-0.0407027374424665,-0.136106102234292,11,7,0.118672428798179,0.88196489690013,-0.834355820246661,0.0554271684838822,-0.199445599347927,-0.106645323054777,12,8,-0.421527958367024,-0.0407027374424665,-0.136106102234292,99,99,"Female",0.294750541017494,-0.319331116623713,-0.290191354897715,-0.0734657937554166,0.7,"146.13",0.93,92.59,"132.65",0.95,90.05,1.27,94.53,74.58,107,"KKGkaO9hTII9",0.75,13.7112083333333,75,5.46997742114876
"79","4341","Male","National",13.5716820121267,90.63,104.62,88.89,169.95,65.625,9.55114388484223,0.404669667557109,0.84064698693636,-0.191440211944952,-0.0215667560099541,0.820063958563119,0.312982860128197,0.0733549333454761,15,11,1.47590219088932,1.75703161617704,0.977218725784585,1.40338417761698,0.402133917345597,0.324603387495704,14,12,0.820063958563119,0.312982860128197,0.0733549333454761,214,214,"Male",0.494436234407907,1.12129555369339,-0.458051717899582,0.0990278718433831,0.52,"209.79",0.89,88.89,"169.95",0.91,136.6,0.87,90.63,104.62,109,"J6QTH5vi6F6s",0.65625,6.87090476190476,65.625,9.55114388484223
"80","4342","Female","IGCSE (British)",14.7963844599147,100,63.18,98.15,60.14,68.75,4.63674014941799,-0.239680414127649,-0.380105015632445,-0.919832587542994,0.153651158999559,0.364262401715307,0.345515485686674,0.180637472349803,14,14.5,-0.396388133380216,-0.81913665309368,-1.20421856554275,-0.806581117338881,0.296805119917261,-0.64996880158772,16,14,0.364262401715307,0.345515485686674,0.180637472349803,114,114,"Female",-0.165638044079324,-0.587823007020352,-1.3343996712238,0.272936568242214,1.63,"59.81",0.98,98.15,"60.14",1,76.75,1.58,100,63.18,110,"XsJuKYHYgYN8",0.6875,14.8272272727273,68.75,4.63674014941799
"81","4343","Female","IGCSE (British)",13.9662474736133,96.88,75.16,79.63,101.13,71.875,6.90110417666827,0.960155679060275,-0.401452297660639,-0.945587582014454,0.387877471293287,0.890261221201725,1.37459672903815,1.32873055384692,10,5,0.144877264417781,0.142498328760495,-0.199098026792894,0.0294258554617939,1.1978628346956,-0.673519939837547,8,4,0.890261221201725,1.37459672903815,1.32873055384692,91,91,"Female",0.804743131478775,-0.572196517641235,-1.33803658436858,0.467190780471389,0.79,"139.78",0.8,79.63,"101.13",0.97,90.79,1.29,96.88,75.16,111,"cu3FaXNed1ZY",0.71875,10.415,71.875,6.90110417666827
