"","subject_id","session_code","CB_ACC","CB_RTc_mean","PerCorrect","EFF"
"308","4744","thqe7Imj1P0s",0.620689655172414,9.11383333333333,62.0689655172414,6.81041261641549
"309","4746","GFGPA6qO500f",0.586206896551724,5.13929411764706,58.6206896551724,11.406369885289
"310","4746B","JEuVrev1m5dB",0.6,10.4467777777778,60,5.74339775156614
"311","4748","KbIF8p2jDQ2f",0.407407407407407,6.42863636363636,40.7407407407407,6.33738454568547
"312","4750","8JHE0e2853Ab",0.666666666666667,7.68315,66.6666666666667,8.67699663115606
"313","4752","WYG47Je1pDHk",0.689655172413793,23.69985,68.9655172413793,2.90995585378723
"314","4753","7A4N0weK272z",0.615384615384615,5.966625,61.5384615384615,10.313780661339
"315","4754B","sB5mYKSNVjOl",0.620689655172414,8.88372222222222,62.0689655172414,6.98681970964589
"316","4755","SRNX5fbLHtTS",0.517241379310345,10.3618,51.7241379310345,4.99181010355676
"317","4755B","D6U5J1JblFkk",0.655172413793103,6.71147368421053,65.5172413793103,9.76197545606814
"318","4756B","WKnzd46HmcOV",0.78125,19.12464,78.125,4.08504421521137
"319","4759","DFfD1cPew1fJ",0.533333333333333,5.5790625,53.3333333333333,9.55955114919995
"320","4760","qYFJBL6iHyjj",0.6875,24.2100909090909,68.75,2.83972498319634
"321","4761","XeousKXr4fcC",0.67741935483871,9.58628571428571,67.741935483871,7.06654667958835
"322","4763B","0OI46MjTkWgF",0.615384615384615,5.5828125,61.5384615384615,11.0228422570992
"323","4764","sofPj1GOfUnC",0.666666666666667,8.13675,66.6666666666667,8.19327946252087
"324","4765","Y2ry6y794F2b",0.75,9.25666666666667,75,8.10226863521786
"325","4766","IMqRJWYWn2jU",0.793103448275862,7.59517391304348,79.3103448275862,10.4422026059711
"326","4767","a5uuubbki6HC",0.633333333333333,6.60084210526316,63.3333333333333,9.59473538729774
"327","4768","qSwXTU7dQL70",0.71875,5.3454347826087,71.875,13.4460531131807
"328","4768B","ETSbEHeLZ9HD",0.458333333333333,11.0038181818182,45.8333333333333,4.16522088751563
"329","4769","w12Em2DYORN8",0.5625,9.25538888888889,56.25,6.07754041189217
"330","4769B","Mu6PPAYjND1L",0.7,6.89519047619048,70,10.152003812181
"331","4770","MtD6xw3EZR1f",0.586206896551724,6.18341176470588,58.6206896551724,9.4803147333276
"332","4772","dWQwnVD8292c",0.75,8.02866666666667,75,9.34152619779125
"333","4773","3fktrQhvxp7d",0.642857142857143,7.6625,64.2857142857143,8.38965276159404
"334","4775","mVQl5RGS8Lgm",0.583333333333333,6.43328571428571,58.3333333333333,9.06742462934589
"335","4777","fMXq5Nqut6ty",0.516129032258065,7.819,51.6129032258064,6.60095961450396
"336","4779","SonkGT6rWZgG",0.65625,6.78742857142857,65.625,9.66861003535949
"337","4780","Cuhcg84093ZO",0.78125,31.47188,78.125,2.48237474215077
"338","4781","2mcawPzZx266",0.645161290322581,6.4981,64.5161290322581,9.92846047802559
"339","4782","iiJ1pWOe7Sc2",0.71875,6.91039130434783,71.875,10.4010029004838
"340","4783","BZH2AVqJO94K",0.535714285714286,5.79906666666667,53.5714285714286,9.23793976699042
"341","4784","VcXZ3jajEHtW",0.6875,11.1475454545455,68.75,6.16727693825791
"342","4785","BUmPv0ArzwAc",0.625,8.60925,62.5,7.25963353369922
"343","4786","gV6J0mF5Qi2d",0.6875,7.95790909090909,68.75,8.63920399373979
"344","4787","66OC3Wr6xPDY",0.90625,28.7073103448276,90.625,3.1568614025984
"345","4788","2lwOoTkzI2PL",0.59375,6.07836842105263,59.375,9.76824632648997
"346","4789","JHPTc9SGJcDM",0.580645161290323,5.23011111111111,58.0645161290323,11.1019660759553
"347","4790","fuBRmOv5Q43S",0.65625,6.18547619047619,65.625,10.6095307748566
"348","4791","Pv1xNBdXVRfl",0.642857142857143,7.32694444444444,64.2857142857143,8.7738776748141
"349","4793","PiyPVGYf3nFu",0.625,7.32955,62.5,8.52712649480527
"350","4795","CYXypwH2GsDx",0.714285714285714,5.78285,71.4285714285714,12.3517939127889
"351","4796","dHGvgb0m7yaB",0.78125,14.8006,78.125,5.27850222288286
"352","4799","CFdjMa5BGREC",0.473684210526316,8.41744444444445,47.3684210526316,5.62741118937767
"353","4800","yW45XvBJBazE",0.620689655172414,6.66461111111111,62.0689655172414,9.31321640264369
"354","4801","ZMla8LIbEHu8",0.620689655172414,7.23944444444444,62.0689655172414,8.57371943297018
"355","4802","5JjvyOhaFAe6",0.678571428571429,6.51357894736842,67.8571428571429,10.4177969447285
"356","4803","lTsNNsYWNSyo",0.6875,7.91218181818182,68.75,8.68913298251258
"357","4805","ENzyUYLaEz36",0.67741935483871,5.82695238095238,67.741935483871,11.6256202307936
"358","4806","9phqsLh3ZYca",0.5625,8.72177777777778,56.25,6.44937321646963
"359","4807","JGeq5tlx7jsS",0.655172413793103,6.09873684210526,65.5172413793103,10.7427559305369
"360","4808","pYxsESMMBIio",0.71875,6.61417391304348,71.875,10.8668143512615
"361","4809","QihmnwuikenA",0.67741935483871,7.96209523809524,67.741935483871,8.50805390517745
"362","4810","zkEh63RgTkxb",0.75,12.1068333333333,75,6.19484863919825
"363","4812","2HTyHZTYdhUW",0.59375,9.08147368421053,59.375,6.53803579293878
"364","4813","8G2OJQS6821h",0.75,9.19733333333333,75,8.15453754711511
"365","4815","4UOyfenEJvxn",0.551724137931034,6.60725,55.1724137931034,8.35028397489174
"366","4816","NIOw4LVBivou",0.375,6.67644444444444,37.5,5.61676208227932
"367","4819","TuDliJMo2lzI",0.0833333333333333,4.615,8.33333333333333,1.80570603105814
"368","4821","4n9mS7DNJxBz",0.434782608695652,3.5442,43.4782608695652,12.2674400060846
"369","4822","V2NSNk0fcbVY",0.65625,9.07028571428572,65.625,7.23516348516348
"370","4823","l96q45J8UgYB",0.0833333333333333,3.05,8.33333333333333,2.73224043715847
"371","4824I","CqTlA859wKjB",0.7,7.64371428571429,70,9.15785145591149
"372","4825","tod4swlKrGm4",0.709677419354839,9.28981818181818,70.9677419354839,7.63930364906175
"373","4826","QEsAxdgO3vIW",0.625,11.558,62.5,5.40750994981831
"374","4827","juvVhf170dTF",0.6,8.07894444444444,60,7.42671278563619
"375","4828","EpgBWfPHIfAb",0.612903225806452,5.87078947368421,61.2903225806452,10.4398774398876
"376","4829","5XZNICZcNGiE",0.5,6.8977,50,7.24879307595285
"377","4830","L1JgEgmG65a4",0.6875,8.15545454545455,68.75,8.42994092074462
"378","4833","HDe85m5MvHcL",0.645161290322581,7.02655,64.5161290322581,9.18176473977387
"379","4834","rZa9MnT4pRUb",0.625,7.15215,62.5,8.73863104101564
"380","4835","S8jUyDUXgL1N",0.6875,9.44731818181818,68.75,7.27719747306836
"381","4836","E8epQcCjewBf",0.59375,7.05415789473684,59.375,8.41702168933589
"382","4837","qQPM2pJuFBCm",0.65625,7.46138095238095,65.625,8.79528875670915
"383","4838","8KKKPphgnTDn",0.741935483870968,10.3503043478261,74.1935483870968,7.16824799482152
"384","4839","Qe4QQn8qzkJ2",0.78125,10.37884,78.125,7.52733446126927
"385","4841","cHPM4Qj7SfHK",0.75,6.81361904761905,75,11.0073661993486
"386","4842","yp19vAQlaHVv",0.59375,8.43215789473684,59.375,7.041495278102
"387","4846","50zYroHwZl3w",0.6,5.70766666666667,60,10.512176604567
"388","4847","TR6DesycWQYc",0.65625,7.328,65.625,8.95537663755458
"389","4848","gyminr7TJbG3",0.625,9.8583,62.5,6.33983546858992
"390","4849","oyOT16D7mLCL",0.65625,6.32214285714286,65.625,10.3801830301661
"391","4850","UT73PKXLGMU8",0.71875,7.67334782608696,71.875,9.36683721747211
"392","4851","u4OFT7tHi0jz",0.65625,7.68209523809524,65.625,8.54259130693511
"393","4852","kgHJ9Y9SyTlM",0.551724137931034,8.7833125,55.1724137931034,6.28150413560982
"394","4854","m67VClGeWkCA",0.5625,8.0065,56.25,7.02554174733029
"395","4855","2ElF0OoqKMqa",0.75,8.70733333333333,75,8.61342929331598
"396","4856","nvpjkDXvLozJ",0.538461538461538,6.01421428571429,53.8461538461538,8.95314853912937
"397","4857","6OBFHbL2yora",0.5,7.503625,50,6.66344600109947
"398","4858","JhjAGQmzXHuP",0.478260869565217,5.78409090909091,47.8260869565217,8.26855727342616
"399","4859","l8arRsz5Pipe",0.724137931034483,7.61052380952381,72.4137931034483,9.51495520095866
"400","4860","juCslqBBU94I",0.533333333333333,7.7341875,53.3333333333333,6.89579006629117
"401","4861","bGR3vauAljqm",0.451612903225806,10.6533571428571,45.1612903225806,4.23916045590008
"402","4862","Ezl0FOwKmrpV",0.6875,10.5351818181818,68.75,6.52575353577192
"403","4863","DGwbSs4YymSE",0.65625,8.17061904761905,65.625,8.03182716236457
"404","4864","Y71bHBkDpNfB",0.53125,8.37182352941177,53.125,6.34569037598106
"405","4866","0Qz7zEqw4J3i",0.5625,10.9988888888889,56.25,5.11415294474189
"406","4869","dzOee43jh28S",0.71875,10.1242173913043,71.875,7.09931417135839
"407","4870","AZMEY9xPBfho",0.466666666666667,8.1855,46.6666666666667,5.70113819151752
"408","4871","cSPiWZGwZmA9",0.526315789473684,9.0271,52.6315789473684,5.83039724245532
"409","4873","t42NxitpdjJq",0.481481481481481,6.14223076923077,48.1481481481481,7.83886994108788
"410","4876","SKCpIezrwmV7",0.0833333333333333,5.809,8.33333333333333,1.43455557468296
"411","4878","CZC4U4KB7QEO",0.655172413793103,7.1551052631579,65.5172413793103,9.15671244092843
"412","4879F","2ympyjqdfHUn",0.235294117647059,5.102,23.5294117647059,4.61180160029515
"413","4880","5EeslkOPxUZV",0.6875,6.9025,68.75,9.9601593625498
"414","4883","wzSkZFxPlIhR",0.5,4.20106666666667,50,11.9017392408277
"415","4884","quULnTmC4BId",0.608695652173913,5.22478571428571,60.8695652173913,11.6501553453112
"416","4885","eB5Wnj0R5sRh",0.689655172413793,8.0283,68.9655172413793,8.59030146374442
"417","4886","7ymVZdQnaBKa",0.75,27.5593333333333,75,2.72140109823653
"418","4888","Fy44s125z3b1",0.5,24.9500625,50,2.00400299598448
"419","4895","F2zBpDmy55OQ",0.733333333333333,9.76478571428571,73.3333333333333,7.50997876236525
"420","4895","ThWaMtUEJKIP",0.260869565217391,9.76478571428571,26.0869565217391,2.67153394708645
"421","4896","mQHkIAP9bZlN",0.6,11.2174444444444,60,5.34881187040027
"422","4897","ysmATkUAytTG",0.666666666666667,8.64125,66.6666666666667,7.71493321760933
"423","4898","EVc2W1oVc2dY",0.78125,9.61060869565217,78.125,8.12903765766092
"424","4898","k9RB9VK19XDo",0.67741935483871,9.61060869565217,67.741935483871,7.04866233025566
"425","4899","tYGBTPMPQIH6",0.625,10.3011578947368,62.5,6.06727909994788
"426","4899","VxfHYO2I6shl",0.5625,10.3011578947368,56.25,5.4605511899531
"427","4900","eQviqvbWK6kT",0.71875,12.5226086956522,71.875,5.73961877647386
"428","4901","91z06ROuywnD",0.6875,7.21368181818182,68.75,9.53050075298832
"429","4902","Km8YHNn8derz",0.5625,11.4361111111111,56.25,4.91863007043964
"430","4903","lurd6RdumEQf",0.689655172413793,9.6356,68.9655172413793,7.15736614651701
"431","4904","h1t0IKJzdqZn",0.75,10.2995,75,7.28190688868392
"432","4906","NwQ3sYdAtfxd",0.689655172413793,7.5088,68.9655172413793,9.18462567139614
"433","4907","yG6i28ukaX9Y",0.59375,13.1273157894737,59.375,4.52301147867644
"434","4908","vuzXLubFtLnF",0.6875,8.28313636363636,68.75,8.29999615867946
"435","4909","zaJiyh7sH2dF",0.71875,12.2554347826087,71.875,5.86474501108647
"436","4910","DfXfY9ZzPW1o",0.6875,9.65122727272727,68.75,7.12344638223118
"437","4911","75A1GRXFpjH1",0.612903225806452,8.31952631578947,61.2903225806452,7.36704473959333
"438","4912","rZOMmc7fi4ml",0.620689655172414,8.26338888888889,62.0689655172414,7.51132088200526
"439","4914","EspWDBVbLZA9",0.53125,7.06317647058824,53.125,7.52140346786148
"440","4917","6WWElRPPm51F",0.65625,7.59714285714286,65.625,8.63811583301993
"441","4919","PtrGdS7PIgcN",0.65625,11.8781428571429,65.625,5.52485357258831
"442","4921","XfIzPv93u3lq",0.71875,11.6831739130435,71.875,6.15200976506533
"443","4922","24Zg96ZgWKZd",0.0833333333333333,10.621,8.33333333333333,0.784609107742523
"444","4924","la6cPWIzrAkW",0.655172413793103,5.75494736842105,65.5172413793103,11.3845074828696
"445","4926","gUC11AebBc10",0.655172413793103,8.29894736842105,65.5172413793103,7.89464476285449
"446","4928","D2wJLnANDsnk",0.633333333333333,9.14736842105263,63.3333333333333,6.92366705024933
"447","4929","eeyKPBTkjs6n",0.53125,9.43458823529412,53.125,5.63087637479113
"448","4930","26oAAWKFyChj",0.666666666666667,10.3014,66.6666666666667,6.47161227276551
"449","4931","VjxKOo6ngptX",0.5,9.23238461538462,50,5.41571891585639
"450","4932","u6Ypnm4ys22b",0.46875,8.6848,46.875,5.3973609064112
"451","4933","jBxuZuYAdYac",0.518518518518518,6.588,51.8518518518518,7.87065146506555
"452","4934","qTNX3Hxupqdl",0.548387096774194,11.5050588235294,54.8387096774194,4.76648668368968
"453","4935","IdtQ8SDZy9kX",0.53125,16.8112941176471,53.125,3.16007795879521
"454","4937","8AiVRwYQ8XAy",0.5,6.7325,50,7.42666171555886
"455","4940","TzMWvvBDw8wR",0.666666666666667,10.58805,66.6666666666667,6.29640648340975
"456","4941","etxH4amFpBCZ",0.678571428571429,8.02907692307692,67.8571428571429,8.45142517717198
"457","4941","y8QriYgw9GjS",0.645161290322581,8.02907692307692,64.5161290322581,8.03531086454382
"458","4942","liehOz5cijCc",0.65625,9.41104761904762,65.625,6.97318754047927
"459","4943","Pehd2BDTf35i",0.78125,13.2028,78.125,5.91730542006241
"460","4944","eEFV4UXVujdm",0.625,10.08585,62.5,6.19680046798237
"461","4944","oqELgnfjRLmL",0.625,10.08585,62.5,6.19680046798237
"462","4945","6L1nnWpMRLAa",0.5,5.98221428571429,50,8.35810915690559
"463","4946","enG9FSWMnRQQ",0.625,9.8915,62.5,6.31855633624829
"464","4947","fbZp2RXLxydX",0.56,9.45021428571429,56,5.92579155423535
"465","4948","esTYK3wwpOmx",0.607142857142857,7.16841176470588,60.7142857142857,8.46969840840007
"466","4950","WWpYxSO40nPS",0.551724137931034,12.055625,55.1724137931034,4.57648722427111
"467","4952","9SKC4EwWEZM0",0.620689655172414,9.30994444444444,62.0689655172414,6.66695337309773
"468","4954","BSLKlNW0tL1t",0.65625,7.82757142857143,65.625,8.38382640118263
"469","4955","OboemQXal9Mb",0.666666666666667,9.95275,66.6666666666667,6.69831621076252
"470","4956","GWEYTClQT7Vc",0.6875,33.4139090909091,68.75,2.05752639755355
"471","4957","SVE6d8XB1yRc",0.6875,5.85145454545455,68.75,11.7492154242923
