"","ID","PostScore","PreScore","SE_S","TV","MG_S","X.1","X","Gender","SelfEfficacy_P","PerfAvGoals","PerfAppGoals","MasteryGoals_P","Average.of.RTc","Average.of.EFF","Average.of.ACC","Per.Correct","Eff2","FM_ACC_mean","FM_EFF_mean","FM_RTc_mean","Per.ACC","EFF2"
"228","4885",16,14,0.642941327877741,0.362324704679974,0.835164989250415,526,526,"Female",0.671668064553882,0.584942537948719,1.39899445779553,0.463142148930687,1.56,"68.86",0.92,91.67,"58.94",0.97,102,1.49,96.88,64.82
"229","4886",13,8,-0.308670093334714,0.36993794486828,0.230323486953892,534,534,"Female",0.428313517626645,-0.936256437260883,-0.918514715568649,0.362137868569397,1.43,"119.41",0.9,89.81,"62.75",0.99,64.23,1.71,99.22,58.11
"230","4887",12,11,-0.14750016144421,0.0148533050384718,-0.520920868464706,543,543,"Male",-0.460512088397917,0.318040429308873,1.14413606858072,-0.805856775215001,1.36,"72.28",0.96,96.3,"70.82",0.98,126.74,0.86,97.66,114.21
"231","4888",12,14,0.862664770144074,-0.0311416998593088,0.327226484997308,536,536,"Female",0.686428935596735,1.14252989914388,1.60442569022107,-0.23669787434702,4.14,"33.14",0.99,99.07,"23.93",0.99,51.85,3.23,99.22,30.69
"232","4896",16,16,0.318680815623882,0.357470300310286,0.753737637374546,537,537,"Female",-0.899264136660455,0.288701049675513,-0.301665125214566,-0.0212521299327689,1.55,"65.21",0.98,98.15,"63.40",0.98,99.37,1.23,98.44,80.3
"233","4897",15,15,-0.211812990316387,0.0539590972138961,-0.481642738220887,511,511,"Male",-0.336540224115827,-1.7116370122061,-1.54516713125378,-0.0249530230400043,2.69,"42.63",0.98,98.15,"36.54",0.98,95.38,1.18,98.44,83.77
"234","4898",14,12,0.912957064577583,0.00651481652267336,-0.22220440616351,505,505,"Female",-0.788508604321284,-0.438867872559743,-0.244156308609225,-1.07707646632203,0.93,"104.64",0.94,93.98,"100.84",0.96,108.95,1.09,95.7,87.43
"235","4898",14,12,0.912957064577583,0.00651481652267336,-0.22220440616351,518,518,"Female",0.705737454109503,1.00614046108209,0.417226607962886,-0.155288989754134,0.93,"104.64",0.94,93.98,"100.84",0.96,108.95,1.09,95.7,87.43
"236","4900",16,14,0.273625352533265,-0.142293453956179,0.0466892091659607,522,522,"Male",0.174916256507308,0.846845310541082,0.810548943156756,-0.143584159461061,0.92,"130.51",0.84,84.26,"91.36",1,70.33,1.53,100,65.16
"237","4901",15,14,0.242725133784909,-0.437753098113404,0.029130135777953,516,516,"Female",-0.602491670127035,-0.577886784803866,-0.773659109313767,-0.737793064608504,1.15,"88.47",0.96,96.3,"83.51",0.96,111.4,1.06,96.09,90.75
"238","4903",9,6,-0.737461763246288,0.207911547010737,-0.0590658373443163,529,529,"Female",0.0196878763142209,-0.616560532546632,-0.776515122643236,0.0252468184292614,1.74,"49.50",1,100,"57.36",0.99,69.07,1.67,99.22,59.33
"239","4904",16,16,0.933986090437353,0.628018614791336,0.471731199282293,513,513,"Male",0.564625630171013,-1.00823760671422,-1.21785388723192,0.443607039644547,0.91,"104.45",0.94,93.52,"102.92",0.96,102.51,1.07,96.09,89.96
"240","4906",13,12,0.92581393276016,0.39083178607657,0.611037984998868,524,524,"Female",0.712505260506318,1.73214037877657,1.96689898343777,0.634295018807331,1.59,"60.50",0.99,99.07,"62.28",1,75.17,1.54,100,65.02
"241","4907",8,5,-0.580081819209547,-0.396024369844842,-0.723134042864368,535,535,"Male",0.0731430377875573,1.06946256145849,-0.646573301083103,-0.888075341332327,1.59,"68.44",1,100,"62.70",0.93,70.11,1.89,92.97,49.21
"242","4908",15,16,0.337815986347145,0.231081892831772,0.0417037211502092,521,521,"Female",0.253860256709764,-1.38650053858485,-1.36902743729781,0.172661780263471,1.23,"103.35",0.93,92.59,"75.01",0.96,100.91,1.2,96.09,80.07
"243","4910",11,10,-0.152069767010318,0.169098301579789,-0.101186290187568,515,515,"Female",-0.995777275658053,-1.1512819260891,-1.43754477371397,-0.211881857016106,0.65,"135.36",0.92,91.67,"141.01",0.98,99.52,1.06,97.66,92.1
"244","4911",16,16,0.474362898130522,0.518370962630065,0.731432961990452,512,512,"Female",0.154104453632178,-1.64683222961339,-1.53713477597246,0.0221268312975497,0.52,"219.17",0.86,86.11,"164.53",0.96,129.09,0.99,96.09,96.98
"245","4912",14,13,0.45680130896528,-0.576064047845839,-0.495556851505202,532,532,"Female",0.510049702355497,0.344816709624061,0.652475850231162,0.280387709418012,0.79,"137.93",0.93,92.59,"117.00",0.94,113.76,1,93.75,94.06
"246","4913",15,9,-0.61620123737954,-0.53911784554655,-0.558412943025062,510,510,"Male",0.0248504127668705,-0.170392172402848,-0.332713895011017,-0.101598772450201,0.62,"184.80",0.91,90.74,"145.90",0.91,104.37,1.09,91.41,83.5
"247","4914",14,14,-0.0326513706920627,0.78391643791548,0.813191688865683,527,527,"Female",-0.165295579649971,0.794609966078782,0.990262901003374,0.240412674816925,3.59,"30.23",1,100,"27.82",1,58.61,2.15,100,46.44
"248","4917",12,15,-0.386833087291214,0.109368164618184,-0.348682772776332,519,519,"Male",0.329469558727426,-0.627556018291107,-1.1133835245891,0.389786721904949,1.78,"48.15",1,100,"56.29",0.97,89.31,1.23,96.88,78.9
"249","4919",16,12,0.267959882629473,-0.349060363081558,-0.0292513722228624,508,508,"Female",-0.668177049463006,1.07137563301357,0.802618910986172,-1.04086137167426,1.04,"94.15",0.96,96.3,"92.32",0.96,90.91,1.25,96.09,77.02
"250","4922",12.5,11,-0.181454030482632,0.116102125301735,0.101585209366255,523,523,"Female",0.397633497078972,0.900510901463027,0.513720127185799,0.413905443480963,1.91,"48.16",0.98,98.15,"51.48",0.99,80.41,1.4,99.22,70.99
"251","4926",14,13,-1.24055670708313,-1.29613432450353,-1.07499050299127,533,533,"Female",-1.04573168927181,-0.0508684956714131,-0.153989555366558,-0.78998096306446,0.73,"194.17",0.91,90.74,"124.31",0.98,120.16,0.98,98.44,100.18
