"ID","Gender","Certificate (2)","Age","FM_Per.ACC","FM_EFF2","SS_ACC","SS_EFF","CB_PerCorrect","CB_EFF","SE_P","PAV","PAp","MG_P","SE_S","TV","MG_S","PostScore","PreScore","FM_EFF_Z","SS_EFF_Z","CB_EFF_Z","Avg_EF","Avg-SALES","Avg_PG"
"4372","Male","National",14.771629612995,93.75,70.75,75.0,136.23,65.625,6.19306870626935,0.424142959130543,0.189105737282665,0.398869131690458,0.116873322415144,-0.45976035669435,-0.338089692458146,-0.790902619318792,9.0,6.0,-0.054369847793334695,0.9659525337637044,-0.5133853873484189,0.1327324328739836,-0.5295842228237627,0.2939874344865615
"4373","Female","IGCSE (British)",14.6018639119695,97.66,130.97,75.93,41.57,68.75,9.55838673390715,-0.694582997668376,0.050626169026535,0.49819519713136,0.41925968076721,-0.274951378035942,0.340621184405228,0.613641962242476,15.0,14.0,2.6664149815385008,-1.2547931940312755,0.9804337284372538,0.7973518386481597,0.22643725620392066,0.2744106830789475
"4374","Male","National",15.7950819672131,93.75,96.66,82.41,66.83,59.375,10.6260478872709,-1.09869993479643,0.639264978414908,-0.303688142240824,-0.608754343454503,-0.708715000878478,-0.201849741983501,-0.636135479363325,15.0,13.0,1.116263412385806,-0.6621876892340942,1.454354061368178,0.6361432615066299,-0.515566740741768,0.167788418087042
"4376","Male","IGCSE (British)",13.4730893030915,96.09,65.64,83.33,79.4,43.75,3.56938892061679,1.21697468821941,0.86468199025711,0.469924192202027,1.03889848863904,0.502734000344555,0.644650397590131,0.650618935972184,10.0,9.0,-0.2852434857522467,-0.36729255086114976,-1.678001327155839,-0.7768457879230785,0.5993344446356234,0.6673030912295685
"4382","Female","IGCSE (British)",13.1010928961749,76.56,59.81,79.63,16.34,60.8695652173913,6.89035120670171,-0.389295496978682,0.465502255746192,0.687493849465388,-0.178889670884858,-0.819351542845969,-0.84821396105187,-0.883684128732549,7.5,6.5,-0.5486472644803203,-1.8466948918156338,-0.2038711245969055,-0.8664044269642865,-0.8504165442101294,0.57649805260579
"4382","Female","IGCSE (British)",13.1010928961749,76.56,59.81,79.63,16.34,62.5,7.07491418545264,-0.389295496978682,0.465502255746192,0.687493849465388,-0.178889670884858,-0.819351542845969,-0.84821396105187,-0.883684128732549,7.5,6.5,-0.5486472644803203,-1.8466948918156338,-0.12194611677884591,-0.8390960910249333,-0.8504165442101294,0.57649805260579
"4383","Male","IGCSE (British)",13.3744591661052,73.44,84.8,81.48,127.78,71.875,5.05222993395618,0.0630440812125152,-0.758942269193924,0.0810181328919444,0.652938409166027,0.383934833009639,0.890762696695098,0.96183263873048,6.0,7.5,0.5804197047160025,0.7677135584851542,-1.0197882747174611,0.10944832949456518,0.7455100561450723,-0.33896206815098984
"4390","Male","IGCSE (British)",13.5963769743244,89.84,88.59,89.81,167.58,60.7142857142857,8.83842863137085,0.333661095540599,-0.130368321923277,-0.542336658654011,0.121733180376223,-0.455375096896891,0.0341511757729344,-0.24858237316152,13.0,12.0,0.7516547512647849,1.7014308621640075,0.6608540728739373,1.0379798954342432,-0.22326876476182553,-0.336352490288644
"4394","Female","IGCSE (British)",13.6128153304888,94.53,85.39,81.48,165.83,66.6666666666667,7.05822150463637,1.19217205281161,0.322883772598282,0.214022363575232,1.03174440846407,1.10259450413856,1.03618359085878,1.24096289063476,12.0,12.0,0.607076347846288,1.6603754530826509,-0.12935577182251973,0.7126986763688063,1.1265803285440334,0.268453068086757
"4400","Female","IGCSE (British)",12.9278763380493,96.88,50.19,64.81,59.5,57.6923076923077,7.97141344851849,-0.300158458003048,-0.0934057151478272,-0.559379257874039,-0.300663931461994,-0.525019324416371,-0.264616812151549,-0.403312839910683,5.5,5.5,-0.9832860897571764,-0.8341512027005763,0.27599777008630083,-0.5138131741238172,-0.397649658826201,-0.3263924865109331
"4407","Male","IGCSE (British)",12.9333557901041,97.66,77.53,84.26,86.83,62.0689655172414,9.90470996471906,0.432083994135948,0.249066718327682,-0.253760184072746,0.479664092359112,0.0117640799979328,0.0641291947387905,-0.300892067622649,11.0,7.5,0.25195564444960533,-0.1929830140185902,1.1341619223787405,0.39771151760325185,-0.07499959762864189,-0.0023467328725319814
"4408","Female","IGCSE (British)",13.0601092896175,96.09,52.74,92.59,105.8,59.375,6.1528161831678,-0.229415834295787,-0.951979463320224,-0.71853655076057,-0.526539888960202,-0.602962084915957,-1.09427690387173,-0.815168080387246,12.5,4.5,-0.8680751745330616,0.2520576204233153,-0.5312529374503351,-0.3824234971866938,-0.837469023058311,-0.835258007040397
"4413","Female","IGCSE (British)",12.9223968859945,98.44,61.71,89.81,130.07,58.0645161290323,7.22919792718368,-0.0847736874618803,-0.338018124318484,-0.633421256584245,-0.569005368772134,-0.416557530583905,-1.33201673671896,-0.58539643185231,14.0,13.0,-0.46280383745058795,0.8214374937973293,-0.05346165238053108,0.1017240013220701,-0.777990233051725,-0.4857196904513645
"4419","Male","IGCSE (British)",13.1256830601093,94.14,60.51,93.52,74.98,62.0689655172414,8.05517706789541,0.677936252164989,0.261638602413243,-0.733221925357633,0.79300593238209,0.92953625280533,0.330779827398817,0.8979747877183,7.0,5.0,-0.5170207387325244,-0.47098678408377614,0.31317930681032613,-0.22494273866865813,0.7194302893074823,-0.235791661472195
"4419","Male","IGCSE (British)",13.1256830601093,94.14,60.51,93.52,74.98,68.75,8.92222737728693,0.677936252164989,0.261638602413243,-0.733221925357633,0.79300593238209,0.92953625280533,0.330779827398817,0.8979747877183,7.0,5.0,-0.5170207387325244,-0.47098678408377614,0.6980512017931838,-0.09665210700770559,0.7194302893074823,-0.235791661472195
"4421","Male","IB",12.8296279661651,99.22,50.35,95.37,29.56,38.0952380952381,6.17802361163399,-0.202542668293802,-0.924330870297378,-0.596762335520679,0.323043805835408,0.0423243532040047,0.00205508034519739,-0.234097475304593,8.0,2.0,-0.9760571695862514,-1.5365506014981858,-0.5200637011899432,-1.0108904907581269,-0.06323934725179697,-0.7605466029090285
"4423","Male","IGCSE (British)",13.6511640092821,95.31,78.91,76.85,113.32,68.75,7.41974412307209,0.23473722074172,-0.00366575093882948,-0.0892561776157982,0.681391993762344,0.157647085808488,1.25792293990327,1.04327822830355,13.0,13.0,0.31430508092383186,0.4284785783043447,0.031119224529383087,0.25796762791918654,0.8196160846717694,-0.04646096427731384
"4428","Male","IGCSE (British)",13.4402051051725,89.06,79.95,91.67,58.48,65.625,9.46098555579965,-0.699934865533081,0.869671076702553,0.860549256976349,-0.402498108849456,0.230863523454967,-0.260413550713778,0.0222889684289354,14.0,15.0,0.36129306203484357,-0.8580806411365671,0.9371986640058668,0.14680369496804777,-0.0024203529432918597,0.865110166839451
"4430","Female","IGCSE (British)",14.3689722284602,98.44,114.39,93.52,96.73,65.625,10.4685743368479,1.03879382891983,-0.280925236217887,-0.605950431706907,0.631212484050043,0.243855556129768,-0.160413282996685,-0.234509311353043,13.0,11.0,1.9173181288264147,0.039273300213084415,1.3844536840722954,1.1136817043705982,-0.050355679406653336,-0.443437833962397
"4431","Female","IGCSE (British)",14.3689722284602,96.09,90.63,89.81,107.72,62.5,10.8079131216712,-0.867159817918713,-1.63630232025034,-1.46878898968116,-0.844443354250578,-0.892849727031421,0.074485425026942,-0.652867914035398,12.0,10.5,0.8438234834440761,0.2971012692440037,1.5350815769886572,0.8920021098922457,-0.490410738679959,-1.55254565496575
"4432","Female","IGCSE (British)",13.3251366120219,98.44,35.87,97.22,36.29,37.5,1.66225246290407,-0.977583187290342,-0.283325935154681,-0.318237400106852,-0.534680353374648,-0.970279066043442,-1.11063343880802,-1.20465960646918,12.0,10.0,-1.6302744450549493,-1.3786632282881688,-2.5245533836171297,-1.8444970189867493,-1.0951907037735473,-0.3007816676307665
"4433","Male","IGCSE (British)",13.0874316939891,92.97,68.36,90.74,79.7,67.741935483871,7.74079806048249,0.456822603426848,-0.147617268561552,-0.844972796948089,0.723203962424927,0.729400180967652,0.509945721960588,0.911267969725168,14.0,13.0,-0.16235184284652449,-0.36025448073291727,0.17363072120316195,-0.11632520079209327,0.7168712908844693,-0.4962950327548205
"4435","Female","IB",15.1475409836066,94.53,69.73,81.48,87.86,71.875,8.37160957724796,-0.940348794212674,-0.485175918371615,-0.29986875693885,-0.809802081519093,-1.15633172313393,-0.246084983528078,-1.04551011914913,12.0,12.0,-0.10045421388298036,-0.1688189732449917,0.45363941413000874,0.0614554090006789,-0.8159756086037127,-0.3925223376552325
"4436","Female","IGCSE (British)",13.8237667490082,82.81,88.04,73.83,150.11,63.3333333333333,6.07198242657274,0.18500274890239,-0.38491885295787,-0.735870737463897,0.081063441075968,0.819011980302526,0.845945512810358,0.770551131541507,10.0,13.0,0.7268053381772308,1.2915805783632648,-0.5671339477473691,0.48375065626437547,0.8118362082181303,-0.5603947952108834
"4437","Female","IGCSE (British)",13.7141777079123,97.66,35.83,89.81,72.9,78.125,6.19868480768804,-0.273249746080151,-0.473016736218765,-0.236413895263883,-0.147207243260801,0.618229130346074,0.841065721156457,0.726759842667071,12.0,8.5,-1.6320816750976805,-0.5197840703061886,-0.510892475954449,-0.887586073786106,0.728684898056534,-0.354715315741324
"4440","Male","IGCSE (British)",13.2021857923497,92.97,60.31,91.67,56.72,55.1724137931034,8.8595692518959,-0.461231247895628,-0.569268967402746,-1.01184046946748,-0.811692853580743,-0.699113193672881,-1.29026881317905,-1.23089552523379,9.0,8.0,-0.5260568889461802,-0.8993706525555314,0.6702381081420866,-0.25172981111987497,-1.0734258440285738,-0.790554718435113
"4447","Female","American Diploma",15.1639344262295,94.53,93.5,89.81,139.12,81.25,8.08476275765995,0.251787437984972,0.703957990832475,0.0831161493597573,0.6765087655181,0.62938616563781,0.609390250633879,0.666590089239866,11.0,11.0,0.9734922390100406,1.033752609332345,0.32631199399204724,0.7778522807781443,0.6351221685038516,0.39353707009611616
"4448","Female","IB",14.388150310652,99.22,85.58,94.44,140.74,70.0,7.79419094177156,0.27909975096511,-0.509387889934752,-0.00783625057186261,0.14539023835271,0.262946438484784,0.53699834331771,0.101386179302145,14.0,14.0,0.6156606905492611,1.071758188024801,0.1973310984220344,0.6282499923320322,0.30044365370154635,-0.25861207025330735
"4449","Female","American Diploma",14.9415749681862,94.53,107.67,86.11,168.36,62.5,5.86394704621259,0.963413943427851,0.0580545076285096,0.372752880772502,0.455306777057421,0.0953141313779502,0.26259294628345,-0.665471380817242,14.0,9.0,1.6137034816475715,1.719729844497412,-0.6594780368912623,0.8913184297512404,-0.10252143438528061,0.2154036942005058
"4450","Female","American Diploma",14.6045886668164,99.22,88.97,93.52,100.98,62.5,8.04251595635166,-0.197284311470482,0.17698212285608,0.125487069246718,-0.296074053752625,-0.489405008531196,-1.04559876046542,-0.555534252839928,12.0,12.0,0.768823436670731,0.138979293696379,0.3075592107909244,0.40512064705267814,-0.696846007278848,0.151234596051399
"4451","Female","American Diploma",15.5983606557377,98.44,81.04,92.71,120.58,65.625,5.66137142293757,1.18213947585712,-0.0858729680553306,-0.439855374259489,1.00405549339358,0.308168878363633,1.49457124740196,1.19048839057735,10.0,10.0,0.41054008069926917,0.5987998754075727,-0.7493986137744021,0.08664711411081327,0.997742838780981,-0.2628641711574098
"4452","Female","IB",14.9169174339397,96.09,54.71,100.0,31.41,56.25,5.77785640100891,0.994164377430761,-0.9739216274959,-0.573713828756281,0.607901806293263,-1.39069749545267,-0.72043606968334,-1.28287188233256,14.0,12.0,-0.7790690949285496,-1.4931491690407517,-0.6976925088785795,-0.9899702576159602,-1.13133514915619,-0.7738177281260905
"4453","Female","American Diploma",15.4453551912568,96.09,57.08,89.62,154.02,70.0,8.12275864355456,-0.446571638905646,-1.14821227970632,-0.267664124112033,-0.894386695110085,-0.11931355625718,-0.113975320117659,-0.349502214700491,9.0,7.5,-0.6719907148967256,1.3833100923678956,0.3431778533861502,0.3514990769524401,-0.19426369702510998,-0.7079382019091764
"4454","Female","IB",15.551912568306,71.09,59.11,92.59,52.36,62.0689655172414,9.06395628263654,-0.433064431010603,-0.437736000514436,-0.439661236567503,-0.874718344955867,-0.276803193661758,-1.14135562228849,-0.390015614862308,13.0,5.5,-0.5802737902281166,-1.0016572717525112,0.7609627442779914,-0.2736561059008788,-0.602724810270852,-0.4386986185409695
"4455","Female","American Diploma",15.1420765027322,99.22,84.29,87.96,157.33,62.5,9.77165594390288,-0.361036194315627,-1.0240375450362,-1.1931310834135,-0.871522082723979,-0.579499066273616,-1.51905056067316,-1.56438253266881,14.0,8.5,0.5573775216711799,1.4609634661160615,1.0751010437054493,1.031147343830897,-1.2209773865385287,-1.1085843142248502
"4456","Female","American Diploma",14.5826708585972,99.22,59.85,80.56,83.53,75.0,6.70908298017466,-0.145829192799736,-0.197469796898637,-0.0606024468867108,-0.168611811163442,-0.0824519213636781,-0.0954739556689253,0.0473201307145067,9.0,9.0,-0.5468400344375892,-0.2704017854291483,-0.28433363650421045,-0.367191818790316,-0.043535248772698903,-0.1290361218926739
"4457","Female","American Diploma",14.7196571599671,94.44,48.29,79.63,94.95,64.2857142857143,9.93724811836367,-0.128389077208774,0.259026571665165,0.27350060428127,-0.175696858317634,-0.180977870293235,-0.352259563040158,-0.619562501993811,6.0,7.0,-1.0691295167869088,-0.002485915881095467,1.1486051683089937,0.025663245213663147,-0.384266645109068,0.2662635879732175
"4458","Female","IB",15.0300546448087,97.66,70.17,97.22,46.79,64.5161290322581,9.87164394954603,0.605661758878317,0.419178458666708,0.167827377770835,-0.0659109597897004,0.985363385936105,0.539141333537684,0.860848800961845,14.0,13.0,-0.08057468341293715,-1.1323307738000292,1.1194843658617406,-0.031140363783741923,0.7951178401452114,0.2935029182187715
"4459","Female","American Diploma",15.0628415300546,98.44,71.93,98.15,67.81,68.75,4.50251992272038,0.849079396605039,-0.418553965483626,-0.960382558986083,0.0434232870862403,0.940054879102538,-0.500662925329074,-0.134206080012862,14.0,9.0,-0.0010565615327637141,-0.6391966601485344,-1.263797107219747,-0.634683442967015,0.10172862458686736,-0.6894682622348545
"4461","Male","IGCSE (British)",12.9223669436335,81.25,78.18,65.74,185.43,,,0.641559056636856,0.55037305558359,0.961551986960983,-0.638859477888937,-0.323015525950612,-0.384352412161147,-0.106825384116699,12.5,14.0,0.28132313264398773,2.1201960347938447,,,-0.2713977740761527,0.7559625212722865
"4465","Male","IGCSE (British)",13.1092896174863,94.53,93.79,86.11,110.02,48.3870967741936,6.3386995355001,0.0749062484771793,0.807900321831509,0.105408288554591,-0.0962054608806858,-0.500585265811426,-0.689815727611632,-0.387569319393235,8.0,9.0,0.9865946568198422,0.35105980689378663,-0.44874183367354825,0.29630421001336016,-0.5259901042720977,0.45665430519304995
"4476","Female","IGCSE (British)",12.4730518751404,96.88,62.8,95.37,100.21,62.5,4.90875604267869,0.716019754607597,0.21504196326578,0.215998525007069,0.562065089019771,0.878639432995615,0.392158147410397,0.907240134363102,9.0,7.0,-0.4135568187861627,0.12091491370058187,-1.083474392833587,-0.45870543263972263,0.7260125715897047,0.2155202441364245
"4478","Female","IGCSE (British)",12.7853806422636,97.66,52.95,4.63,11.44,59.375,6.4257193957759,0.787625934965397,0.829094181167675,0.388033399971062,0.590731391967215,0.140427657072359,0.388719818633464,0.110314723238834,5.5,6.5,-0.8585872168087227,-1.9616500372434325,-0.41011489569460413,-1.0767840499155865,0.21315406631488565,0.6085637905693685
"4482","Female","IGCSE (British)",12.6593532450034,56.25,95.77,85.19,91.04,53.8461538461538,7.56562212187908,1.24050976156106,1.7170759919448,1.77492486922034,1.09593808952923,0.806708888577201,0.391364619248634,0.670418019318294,4.5,8.5,1.0760525439350366,-0.09421542988572641,0.09587249343318435,0.35923653582749815,0.622830509048043,1.74600043058257
"4485","Male","IGCSE (British)",12.7388052997979,89.06,53.59,91.67,62.12,65.625,7.62857522432509,0.185903959972829,1.24888917148824,1.29311241449315,0.14663050313202,-0.367485933818334,-0.0048497587807392,0.0655942955862351,12.5,7.0,-0.8296715361250233,-0.7726853902473454,0.1238165234058503,-0.4928468009888395,-0.1022471323376127,1.271000792990695
"4488","Male","IGCSE (British)",13.0300546448087,94.53,37.0,90.74,86.68,62.5,6.07220581377273,1.01729804100165,1.11168732463952,1.13145205289867,0.530278490447907,0.514425535033367,0.0856053209588907,0.218083733181816,5.5,5.5,-1.5792201963477925,-0.19650204908270627,-0.5670347891933106,-0.7809190115412699,0.27270486305802455,1.1215696887690951
"4490","Male","IGCSE (British)",12.588120368291,69.53,88.79,76.85,109.97,67.741935483871,6.51603446849253,0.785692132612202,0.399275085527741,-0.184246245073773,-0.213052426295534,-0.726606046764764,-0.595791261612223,-0.79184387387362,1.5,4.0,0.760690901478441,0.34988679520574795,-0.37002525752083093,0.24685081305445267,-0.7047470607502023,0.107514420226984
"4492","Female","IGCSE (British)",12.8237368066472,95.31,45.31,73.15,128.94,44.4444444444444,6.05462024286595,1.20604693732559,0.482882438096923,-0.07160193607893,1.01616300667779,0.268998558560974,0.366473126579836,-0.0331353420000226,4.0,6.0,-1.2037681549703838,0.7949274296476534,-0.5748407860610099,-0.3278938371279134,0.20077878104692912,0.2056402510089965
"4494","Female","IGCSE (British)",12.456613518976,99.22,65.29,92.59,79.61,68.75,3.84620274892243,0.645263916757176,0.727949170654355,1.25330438018088,0.31112977618699,0.315561447329937,-0.230173223445502,-0.00261304817654245,2.0,14.0,-0.3010567486261445,-0.3623659017713871,-1.5551274160304076,-0.7395166888093131,0.027591725235964187,0.9906267754176176
"4498","Female","IGCSE (British)",12.9963395463732,96.09,71.83,72.22,147.27,65.5172413793103,2.33280658862125,0.662769918843879,0.318501862801908,-0.165414944775523,0.305281851150283,-0.127876952138409,-0.254843632897835,0.0926498852585808,6.0,5.5,-0.005574636639592122,1.224953514482663,-2.2269034845767166,-0.3358415355778819,-0.09669023325922108,0.07654345901319251
"4499","Female","IGCSE (British)",12.9141477655513,92.19,50.16,99.07,40.87,63.3333333333333,7.78922066797422,-0.225134660177087,-0.216434161943648,-0.0467966530843614,0.133367258692518,-0.873046659963071,-1.03118539293998,-1.05624389867191,6.5,6.5,-0.9846415122892248,-1.2712153576638183,0.195124861166542,-0.6869106695955004,-0.9868253171916537,-0.1316154075140047
"4500","Female","IGCSE (British)",11.7732240437158,96.88,60.25,83.33,110.36,78.125,1.20597589807964,-0.590421595447791,0.007983444068512,-0.0296211376734181,-0.261919518706799,0.074355472126772,0.147511896876725,0.215842124279736,14.0,13.5,-0.5287677340102771,0.3590362863724503,-2.7270883740763177,-0.9656066072380481,0.14590316442774434,-0.010818846802453052
"4502","Female","IGCSE (British)",13.3744217381541,91.41,66.27,19.44,77.0,40.0,5.67154655985254,-0.556243152739188,0.589645599617695,0.223071730511295,-0.376167761490488,-0.0969631817075147,-0.300584215506081,-0.602010171473541,9.5,9.5,-0.2567796125792303,-0.4235971118870103,-0.7448820082398021,-0.47508624423534757,-0.33318585622904556,0.40635866506449503
"4505","Male","IB",13.3114754098361,94.53,67.52,87.96,167.22,58.0645161290323,5.66719601309262,1.20685831209894,0.955854505965247,1.31139327916354,1.08005303180071,0.22358468811826,0.482506835375835,0.772818182223314,5.5,7.0,-0.20030367374388003,1.692985178010128,-0.7468131570526972,0.24862278240451688,0.492969901905803,1.1336238925643936
"4507","Male","IGCSE (British)",12.3442847518527,90.63,63.48,85.19,102.28,57.1428571428571,9.57678109423702,1.19280729780101,0.276039116785066,0.0397892386012878,1.02369204679506,1.50411941885496,1.80356089543206,1.78631270699341,15.0,7.0,-0.3828339080597321,0.1694775975853867,0.9885987359811906,0.25841414183561506,1.6979976737601434,0.1579141776931769
"4509","Male","IGCSE (British)",12.2595628415301,92.97,75.83,87.04,101.61,53.125,5.91332901189704,0.250888297333564,-0.441522663185462,-0.633900894993977,0.43099781545106,-0.489859957438703,0.220195976808264,-0.18350992629634,9.0,5.0,0.1751483676335288,0.1537592409656673,-0.6375580508130719,-0.10288348073795861,-0.15105796897559298,-0.5377117790897195
"4513","Female","IGCSE (British)",13.442914888839,92.19,17.67,89.81,45.01,45.0,5.31656536749938,0.106200857883317,-0.258848713096552,-0.272976819959414,0.637735042846879,-0.0830147330964804,0.511269085170342,0.709741897049989,1.0,3.5,-2.4525641144976493,-1.174089989894209,-0.9024533541056654,-1.5097024861658412,0.3793320830412835,-0.265912766527983
"4514","Female","IGCSE (British)",12.5525039299349,94.53,60.92,87.04,92.53,55.1724137931034,6.15849463296815,0.469532715014067,1.17314224231989,1.28816106556626,0.795309694810703,0.144308553107828,-0.211255186742534,-0.112461225989957,8.0,7.0,-0.4984966307945293,-0.059259681582171486,-0.5287323504537632,-0.3621628876101547,-0.059802619874887664,1.2306516539430752
"4517","Female","IGCSE (British)",13.5086683134965,97.66,52.06,98.15,79.62,60.0,4.28027901077996,-0.446298124517538,0.724275692244302,0.379862276810834,-0.429038791828068,-0.241578457437047,0.873649817388605,0.497607376132569,13.5,14.5,-0.8987980852594921,-0.3621312994337792,-1.3624468395302676,-0.8744587414078463,0.376559578694709,0.552068984527568
"4518","Female","IGCSE (British)",13.1530054644809,92.97,65.69,88.89,130.59,57.6923076923077,8.18957892461001,-0.291445952343605,-0.890296235869329,-1.15095641410921,-1.14442664635015,-0.73845743022594,-1.26801801597997,-1.18519922694766,7.5,7.5,-0.2829844481988328,0.8336368153529327,0.3728384715931219,0.3078302795824073,-1.0638915577178567,-1.0206263249892695
"4535","Female","IGCSE (British)",12.0601092896175,95.7,46.45,80.56,43.21,64.2857142857143,7.34020565453387,-0.13546783375233,-0.375236315001408,0.0925504832767446,0.580562062188367,-0.166456285074121,0.0358558836715971,0.16345847738276,5.0,8.0,-1.1522620987525443,-1.2163184106636042,-0.004186824933677744,-0.7909224447832754,0.010952691993412039,-0.14134291586233172
"4535","Female","IGCSE (British)",12.0601092896175,95.7,46.45,80.56,43.21,68.9655172413793,7.87455012746928,-0.13546783375233,-0.375236315001408,0.0925504832767446,0.580562062188367,-0.166456285074121,0.0358558836715971,0.16345847738276,5.0,8.0,-1.1522620987525443,-1.2163184106636042,0.2330014531220581,-0.7118596854313635,0.010952691993412039,-0.14134291586233172
"4536","Male","IGCSE (British)",13.2021857923497,89.06,65.18,63.64,47.57,59.2592592592593,8.27932368274666,-0.48418428432827,-1.62172610103285,-1.45627421129359,-0.500616260778353,-0.618391426455261,-1.01480630253078,-0.9003719878862,7.0,9.0,-0.3060266312436553,-1.1140317914666245,0.41267495484525335,-0.33579448928834216,-0.8445232389574137,-1.53900015616322
"4537","Male","IGCSE (British)",12.9004266786436,98.44,85.37,76.85,171.35,68.9655172413793,10.9774876427794,-0.322433513774342,-0.47254111495292,0.050327430066394,-0.183042726918078,-0.316720824396513,0.00372601574980483,-0.490995187460713,8.0,11.0,0.6061727328249226,1.7898759434421294,1.6103534113595193,1.3354673625421905,-0.2679966653691404,-0.211106842443263
"4540","Male","IGCSE (British)",12.6100157197395,91.41,82.65,93.52,157.98,59.375,7.33401161089838,0.827891183574345,-1.57206439492417,-1.44490770061258,0.0979004036603208,0.790649790979596,-1.71849137312525,-0.120275188569372,12.0,11.0,0.4832810899192003,1.476212618060565,-0.006936277054017126,0.6508524769752494,-0.34937225690500867,-1.508486047768375
"4545","Male","IGCSE (British)",12.757960925219,99.22,29.87,99.06,40.41,,,1.02465805640536,-0.272603302275874,0.0794128574087326,0.654924312435586,0.140305323447836,0.508353905893542,0.210807558483628,8.0,5.0,-1.9013589514646305,-1.282007065193775,,,0.286488929275002,-0.09659522243357069
"4546","Male","IGCSE (British)",12.7333033909724,80.47,89.19,78.7,107.86,65.625,8.03257619472276,-0.0358080473258747,-0.294869702529423,-0.617633765644888,-0.163194697134695,-0.340452890147137,0.163160641722182,-0.19091275546638,9.0,14.0,0.7787632019057527,0.3003857019705123,0.3031470851595087,0.46076532967859124,-0.12273500129711166,-0.4562517340871555
"4549","Female","IGCSE (British)",12.503166404671,95.31,35.34,81.48,87.49,65.625,5.39577851907536,-0.141284787830249,-0.0322144164463476,0.346928600195398,-0.239368732526398,-0.338913476195319,-0.862861293998568,-0.776579686135367,9.0,6.0,-1.6542202431211377,-0.17749925973647865,-0.8672917084382911,-0.8996704037653025,-0.6594514854430846,0.1573570918745252
"4558","Male","IGCSE (British)",12.8867280485066,77.34,62.71,81.48,106.55,42.8571428571429,5.62694305377326,0.170385048349858,-0.376437071281211,-0.00518729999780621,0.0813854715730888,-0.178153348543446,-0.554804261454404,-0.661275815643065,7.0,7.0,-0.4176230863823077,0.2696527957438967,-0.764680900785794,-0.30421706380806834,-0.4647444752136383,-0.1908121856395086
"4559","Male","IGCSE (British)",12.4182348978217,88.28,89.84,87.04,127.08,64.5161290322581,5.90463686704692,0.605089205275355,-0.699399596590145,-1.05574943811031,-0.0200559360657582,0.706283919724983,0.113096149971131,0.116014392167027,13.0,5.0,0.8081306901001352,0.7512913948526115,-0.6414163762455131,0.3060019029024112,0.3117981539543803,-0.8775745173502275
"4562","Female","IGCSE (British)",12.8839883224792,57.81,83.83,2.78,6.2,45.0,5.61828926559942,-0.199151825093367,0.387800136685714,0.431780916624491,-0.310111545808227,-0.287147675310796,-0.228998952908359,-0.637225137420157,7.0,8.0,0.5365943761797707,-2.0845816621498945,-0.7685222002088732,-0.7721698287263323,-0.384457255213104,0.4097905266551025
"4564","Male","IGCSE (British)",13.0874316939891,99.22,85.87,92.59,120.41,81.25,5.06037718674169,0.579638135262609,-0.525395386742393,0.221230541699012,0.133894789611086,0.0567359784117721,0.256333674464955,0.660659532073892,14.0,12.0,0.6287631083590627,0.5948116356682409,-1.0161718194962361,0.06913430817702249,0.3245763949835397,-0.15208242252169046
"4568","Male","IGCSE (British)",12.4264540759039,96.88,52.97,93.52,103.08,65.625,5.37521695887045,0.169810410863025,-0.658134746619773,-1.02881265593775,0.00903531208522747,0.597277647545961,0.173524736683131,0.112358665138914,10.0,6.5,-0.8576836017873573,0.1882457845940068,-0.8764187066691338,-0.5152855079541614,0.294387016456002,-0.8434737012787614
"4585","Male","IGCSE (British)",12.1530054644809,96.88,101.88,94.44,104.87,63.3333333333333,10.8386926314905,0.834299630645828,-0.577369392832666,-0.407032782561545,0.889227705674701,1.11979220954035,1.20603573697024,1.32678714828038,6.0,9.0,1.3521069329622288,0.23023960302579455,1.5487441847318122,1.0436969069066118,1.2175383649303233,-0.49220108769710547
"4592","Male","Other?",12.4976345534845,89.06,62.69,92.45,113.83,56.25,5.79203587915954,0.79143574005653,1.15932485270243,0.622009939303913,0.578245969615191,0.0361909971364066,1.09705789484332,0.713100081558208,13.0,12.0,-0.4185267014036735,0.4404432975223402,-0.6913984304766806,-0.2231606114526713,0.6154496578459783,0.8906673960031715
"4616","Male","IGCSE (British)",13.5661277041695,93.75,91.77,88.89,122.66,56.25,6.70854121528951,-0.318641969291553,-0.402472613603438,-0.938153058152394,-0.234045297722062,0.0214786688104881,-0.484482732397481,-0.854832574029077,8.0,4.0,0.8953295396619156,0.6475971616299852,-0.2845741186027973,0.41945086089636785,-0.43927887920535663,-0.670312835877916
"4617","Female","IGCSE (British)",13.1612021857923,96.88,76.51,80.56,119.38,53.125,3.36374437591252,-1.11511590365705,-0.401035926257757,-0.199023812313411,-0.504710775836989,-0.603647545958087,-0.54065864082029,-0.639004457188307,7.0,6.5,0.20587127835995966,0.5706475948946425,-1.7692841567170938,-0.3309217611541639,-0.594436881322228,-0.300029869285584
"4656","Female","IGCSE (British)",13.4674975671832,95.31,64.66,86.11,85.06,59.375,8.25123242784629,-0.50938067304752,-0.889192579663188,-0.383682921149651,0.0536759396494701,-0.950536517152458,-0.652119539680094,-0.187795939261626,6.5,5.5,-0.3295206217991615,-0.23450762777516218,0.40020562706940654,-0.05460754083497237,-0.5968173320313926,-0.6364377504064195
